时间,推料器自动指令
2021-12-22 00:13:13,78.0286
2021-12-22 00:13:14,78.0286
2021-12-22 00:13:15,78.0286
2021-12-22 00:13:16,78.0243
2021-12-22 00:13:17,78.0329
2021-12-22 00:13:18,78.0286
2021-12-22 00:13:19,78.0329
2021-12-22 00:13:20,78.0329
2021-12-22 00:13:21,78.0243
2021-12-22 00:13:22,78.0243
2021-12-22 00:13:23,78.0243
2021-12-22 00:13:24,78.0286
2021-12-22 00:13:25,78.0329
2021-12-22 00:13:26,78.0286
2021-12-22 00:13:27,78.0286
2021-12-22 00:13:28,78.0286
2021-12-22 00:13:29,78.0286
2021-12-22 00:13:30,78.0329
2021-12-22 00:13:31,78.0329
2021-12-22 00:13:32,78.0243
2021-12-22 00:13:33,78.0329
2021-12-22 00:13:34,78.0286
2021-12-22 00:13:35,78.0329
2021-12-22 00:13:36,78.0286
2021-12-22 00:13:37,78.0329
2021-12-22 00:13:38,78.0329
2021-12-22 00:13:39,78.0329
2021-12-22 00:13:40,78.0329
2021-12-22 00:13:41,78.0286
2021-12-22 00:13:42,78.0286
2021-12-22 00:13:43,78.0286
2021-12-22 00:13:44,78.0329
2021-12-22 00:13:45,78.0329
2021-12-22 00:13:46,78.0329
2021-12-22 00:13:47,78.0243
2021-12-22 00:13:48,78.0286
2021-12-22 00:13:49,78.0329
2021-12-22 00:13:50,78.0329
2021-12-22 00:13:51,78.0286
2021-12-22 00:13:52,78.0329
2021-12-22 00:13:53,78.0329
2021-12-22 00:13:54,78.0286
2021-12-22 00:13:55,78.0329
2021-12-22 00:13:56,78.0329
2021-12-22 00:13:57,78.0329
2021-12-22 00:13:58,78.0329
2021-12-22 00:13:59,78.0329
2021-12-22 00:14:00,78.0329
2021-12-22 00:14:01,78.0329
2021-12-22 00:14:02,78.0329
2021-12-22 00:14:03,78.0329
2021-12-22 00:14:04,78.0329
2021-12-22 00:14:05,78.0329
2021-12-22 00:14:06,78.0243
2021-12-22 00:14:07,78.0286
2021-12-22 00:14:08,78.0243
2021-12-22 00:14:09,78.0329
2021-12-22 00:14:10,78.0329
2021-12-22 00:14:11,78.0243
2021-12-22 00:14:12,78.0286
2021-12-22 00:14:13,78.0329
2021-12-22 00:14:14,78.0329
2021-12-22 00:14:15,78.0329
2021-12-22 00:14:16,78.0329
2021-12-22 00:14:17,78.0286
2021-12-22 00:14:18,78.0286
2021-12-22 00:14:19,78.0329
2021-12-22 00:14:20,78.0329
2021-12-22 00:14:21,78.0286
2021-12-22 00:14:22,78.0286
2021-12-22 00:14:23,78.0329
2021-12-22 00:14:24,78.0329
2021-12-22 00:14:25,78.0329
2021-12-22 00:14:26,78.0286
2021-12-22 00:14:27,78.0243
2021-12-22 00:14:28,78.0286
2021-12-22 00:14:29,78.0329
2021-12-22 00:14:30,78.0329
2021-12-22 00:14:31,78.0286
2021-12-22 00:14:32,78.0243
2021-12-22 00:14:33,78.0286
2021-12-22 00:14:34,78.0286
2021-12-22 00:14:35,78.0329
2021-12-22 00:14:36,78.0329
2021-12-22 00:14:37,78.0286
2021-12-22 00:14:38,78.0329
2021-12-22 00:14:39,78.0286
2021-12-22 00:14:40,78.0329
2021-12-22 00:14:41,78.0329
2021-12-22 00:14:42,78.0329
2021-12-22 00:14:43,78.0286
2021-12-22 00:14:44,78.0329
2021-12-22 00:14:45,78.0286
2021-12-22 00:14:46,78.0286
2021-12-22 00:14:47,78.0329
2021-12-22 00:14:48,78.0286
2021-12-22 00:14:49,78.0329
2021-12-22 00:14:50,78.0329
2021-12-22 00:14:51,78.0329
2021-12-22 00:14:52,78.0243
2021-12-22 00:14:53,78.0243
2021-12-22 00:14:54,78.0286
2021-12-22 00:14:55,78.0286
2021-12-22 00:14:56,78.0286
2021-12-22 00:14:57,78.0329
2021-12-22 00:14:58,78.0286
2021-12-22 00:14:59,78.0329
2021-12-22 00:15:00,78.0329
2021-12-22 00:15:01,78.0286
2021-12-22 00:15:02,78.0286
2021-12-22 00:15:03,78.0329
2021-12-22 00:15:04,78.0329
2021-12-22 00:15:05,78.0286
2021-12-22 00:15:06,78.0286
2021-12-22 00:15:07,78.0329
2021-12-22 00:15:08,78.0329
2021-12-22 00:15:09,78.0329
2021-12-22 00:15:10,78.0329
2021-12-22 00:15:11,78.0286
2021-12-22 00:15:12,78.0329
2021-12-22 00:15:13,78.0329
2021-12-22 00:15:14,78.0329
2021-12-22 00:15:15,78.0243
2021-12-22 00:15:16,78.0286
2021-12-22 00:15:17,78.0329
2021-12-22 00:15:18,78.0329
2021-12-22 00:15:19,78.0286
2021-12-22 00:15:20,78.0286
2021-12-22 00:15:21,78.0329
2021-12-22 00:15:22,78.0329
2021-12-22 00:15:23,78.0329
2021-12-22 00:15:24,78.0329
2021-12-22 00:15:25,78.0243
2021-12-22 00:15:26,78.0243
2021-12-22 00:15:27,78.0329
2021-12-22 00:15:28,78.0243
2021-12-22 00:15:29,78.0329
2021-12-22 00:15:30,78.0329
2021-12-22 00:15:31,78.0329
2021-12-22 00:15:32,78.0329
2021-12-22 00:15:33,78.0329
2021-12-22 00:15:34,78.0286
2021-12-22 00:15:35,78.0329
2021-12-22 00:15:36,78.0329
2021-12-22 00:15:37,78.0286
2021-12-22 00:15:38,78.0329
2021-12-22 00:15:39,78.0286
2021-12-22 00:15:40,78.0286
2021-12-22 00:15:41,78.0329
2021-12-22 00:15:42,78.0329
2021-12-22 00:15:43,78.0243
2021-12-22 00:15:44,78.0286
2021-12-22 00:15:45,78.0331
2021-12-22 00:15:46,78.0286
2021-12-22 00:15:47,78.0331
2021-12-22 00:15:48,78.0286
2021-12-22 00:15:49,78.0331
2021-12-22 00:15:50,78.0331
2021-12-22 00:15:51,78.0245
2021-12-22 00:15:52,78.0331
2021-12-22 00:15:53,78.0286
2021-12-22 00:15:54,78.0331
2021-12-22 00:15:55,78.0331
2021-12-22 00:15:56,78.0331
2021-12-22 00:15:57,78.0331
2021-12-22 00:15:58,78.0331
2021-12-22 00:15:59,78.0286
2021-12-22 00:16:00,78.0331
2021-12-22 00:16:01,78.0286
2021-12-22 00:16:02,78.0331
2021-12-22 00:16:03,78.0331
2021-12-22 00:16:04,78.0286
2021-12-22 00:16:05,78.0286
2021-12-22 00:16:06,78.0331
2021-12-22 00:16:07,78.0286
2021-12-22 00:16:08,78.0286
2021-12-22 00:16:09,78.0286
2021-12-22 00:16:10,78.0286
2021-12-22 00:16:11,78.0331
2021-12-22 00:16:12,78.0331
2021-12-22 00:16:13,78.0331
2021-12-22 00:16:14,78.0286
2021-12-22 00:16:15,78.0243
2021-12-22 00:16:16,78.0329
2021-12-22 00:16:17,78.0329
2021-12-22 00:16:18,78.0329
2021-12-22 00:16:19,78.0329
2021-12-22 00:16:20,78.0286
2021-12-22 00:16:21,78.0286
2021-12-22 00:16:22,78.0243
2021-12-22 00:16:23,78.0286
2021-12-22 00:16:24,78.0329
2021-12-22 00:16:25,78.0329
2021-12-22 00:16:26,78.0329
2021-12-22 00:16:27,78.0329
2021-12-22 00:16:28,78.0329
2021-12-22 00:16:29,78.0329
2021-12-22 00:16:30,78.0329
2021-12-22 00:16:31,78.0329
2021-12-22 00:16:32,78.0286
2021-12-22 00:16:33,78.0286
2021-12-22 00:16:34,78.0329
2021-12-22 00:16:35,78.0286
2021-12-22 00:16:36,78.0329
2021-12-22 00:16:37,78.0286
2021-12-22 00:16:38,78.0329
2021-12-22 00:16:39,78.0286
2021-12-22 00:16:40,78.0286
2021-12-22 00:16:41,78.0329
2021-12-22 00:16:42,78.0329
2021-12-22 00:16:43,78.0286
2021-12-22 00:16:44,78.0329
2021-12-22 00:16:45,78.0329
2021-12-22 00:16:46,78.0243
2021-12-22 00:16:47,78.0329
2021-12-22 00:16:48,78.0329
2021-12-22 00:16:49,78.0329
2021-12-22 00:16:50,78.0329
2021-12-22 00:16:51,78.0329
2021-12-22 00:16:52,78.0329
2021-12-22 00:16:53,78.0286
2021-12-22 00:16:54,78.0286
2021-12-22 00:16:55,78.0286
2021-12-22 00:16:56,78.0286
2021-12-22 00:16:57,78.0329
2021-12-22 00:16:58,78.0329
2021-12-22 00:16:59,78.0286
2021-12-22 00:17:00,78.0329
2021-12-22 00:17:01,78.0286
2021-12-22 00:17:02,78.0243
2021-12-22 00:17:03,78.0243
2021-12-22 00:17:04,78.0329
2021-12-22 00:17:05,78.0286
2021-12-22 00:17:06,78.0329
2021-12-22 00:17:07,78.0329
2021-12-22 00:17:08,78.0329
2021-12-22 00:17:09,78.0243
2021-12-22 00:17:10,78.0243
2021-12-22 00:17:11,78.0243
2021-12-22 00:17:12,78.0286
2021-12-22 00:17:13,78.0329
2021-12-22 00:17:14,78.0243
2021-12-22 00:17:15,78.0329
2021-12-22 00:17:16,78.0286
2021-12-22 00:17:17,78.0329
2021-12-22 00:17:18,78.0329
2021-12-22 00:17:19,78.0329
2021-12-22 00:17:20,78.0286
2021-12-22 00:17:21,78.0329
2021-12-22 00:17:22,78.0329
2021-12-22 00:17:23,78.0329
2021-12-22 00:17:24,78.0286
2021-12-22 00:17:25,78.0243
2021-12-22 00:17:26,78.0243
2021-12-22 00:17:27,78.0329
2021-12-22 00:17:28,78.0286
2021-12-22 00:17:29,78.0286
2021-12-22 00:17:30,78.0243
2021-12-22 00:17:31,78.0286
2021-12-22 00:17:32,78.0243
2021-12-22 00:17:33,78.0243
2021-12-22 00:17:34,78.0286
2021-12-22 00:17:35,78.0329
2021-12-22 00:17:36,78.0329
2021-12-22 00:17:37,78.0329
2021-12-22 00:17:38,78.0329
2021-12-22 00:17:39,78.0286
2021-12-22 00:17:40,78.0286
2021-12-22 00:17:41,78.0329
2021-12-22 00:17:42,78.0329
2021-12-22 00:17:43,78.0286
2021-12-22 00:17:44,78.0329
2021-12-22 00:17:45,78.0329
2021-12-22 00:17:46,78.0329
2021-12-22 00:17:47,78.0329
2021-12-22 00:17:48,78.0329
2021-12-22 00:17:49,78.0286
2021-12-22 00:17:50,78.0329
2021-12-22 00:17:51,78.0286
2021-12-22 00:17:52,78.0329
2021-12-22 00:17:53,78.0329
2021-12-22 00:17:54,78.0329
2021-12-22 00:17:55,78.0329
2021-12-22 00:17:56,78.0286
2021-12-22 00:17:57,78.0329
2021-12-22 00:17:58,78.0329
2021-12-22 00:17:59,78.0329
2021-12-22 00:18:00,78.0329
2021-12-22 00:18:01,78.0243
2021-12-22 00:18:02,78.0243
2021-12-22 00:18:03,78.0243
2021-12-22 00:18:04,78.0329
2021-12-22 00:18:05,78.0286
2021-12-22 00:18:06,78.0329
2021-12-22 00:18:07,78.0329
2021-12-22 00:18:08,78.0286
2021-12-22 00:18:09,78.0329
2021-12-22 00:18:10,78.0286
2021-12-22 00:18:11,78.0329
2021-12-22 00:18:12,78.0286
2021-12-22 00:18:13,78.0329
2021-12-22 00:18:14,78.0243
2021-12-22 00:18:15,78.0286
2021-12-22 00:18:16,78.0286
2021-12-22 00:18:17,78.0286
2021-12-22 00:18:18,78.0286
2021-12-22 00:18:19,78.0329
2021-12-22 00:18:20,78.0329
2021-12-22 00:18:21,78.0329
2021-12-22 00:18:22,78.0329
2021-12-22 00:18:23,78.0286
2021-12-22 00:18:24,78.0329
2021-12-22 00:18:25,78.0286
2021-12-22 00:18:26,78.0329
2021-12-22 00:18:27,78.0329
2021-12-22 00:18:28,78.0286
2021-12-22 00:18:29,78.0329
2021-12-22 00:18:30,78.0286
2021-12-22 00:18:31,78.0286
2021-12-22 00:18:32,78.0329
2021-12-22 00:18:33,78.0329
2021-12-22 00:18:34,78.0329
2021-12-22 00:18:35,78.0286
2021-12-22 00:18:36,78.0329
2021-12-22 00:18:37,78.0329
2021-12-22 00:18:38,78.0286
2021-12-22 00:18:39,78.0286
2021-12-22 00:18:40,78.0243
2021-12-22 00:18:41,78.0286
2021-12-22 00:18:42,78.0286
2021-12-22 00:18:43,78.0329
2021-12-22 00:18:44,78.0329
2021-12-22 00:18:45,78.0286
2021-12-22 00:18:46,78.0286
2021-12-22 00:18:47,78.0329
2021-12-22 00:18:48,78.0329
2021-12-22 00:18:49,78.0286
2021-12-22 00:18:50,78.0329
2021-12-22 00:18:51,78.0286
2021-12-22 00:18:52,78.0329
2021-12-22 00:18:53,78.0286
2021-12-22 00:18:54,78.0286
2021-12-22 00:18:55,78.0329
2021-12-22 00:18:56,78.0329
2021-12-22 00:18:57,78.0329
2021-12-22 00:18:58,78.0329
2021-12-22 00:18:59,78.0329
2021-12-22 00:19:00,78.0329
2021-12-22 00:19:01,78.0286
2021-12-22 00:19:02,78.0286
2021-12-22 00:19:03,78.0286
2021-12-22 00:19:04,78.0329
2021-12-22 00:19:05,78.0286
2021-12-22 00:19:06,78.0286
2021-12-22 00:19:07,78.0329
2021-12-22 00:19:08,78.0329
2021-12-22 00:19:09,78.0286
2021-12-22 00:19:10,78.0286
2021-12-22 00:19:11,78.0286
2021-12-22 00:19:12,78.0329
2021-12-22 00:19:13,78.0329
2021-12-22 00:19:14,78.0286
2021-12-22 00:19:15,78.0286
2021-12-22 00:19:16,78.0329
2021-12-22 00:19:17,78.0243
2021-12-22 00:19:18,78.0286
2021-12-22 00:19:19,78.0243
2021-12-22 00:19:20,78.0286
2021-12-22 00:19:21,78.0286
2021-12-22 00:19:22,78.0331
2021-12-22 00:19:23,78.0286
2021-12-22 00:19:24,78.0331
2021-12-22 00:19:25,78.0331
2021-12-22 00:19:26,78.0331
2021-12-22 00:19:27,78.0331
2021-12-22 00:19:28,78.0331
2021-12-22 00:19:29,78.0286
2021-12-22 00:19:30,78.0331
2021-12-22 00:19:31,78.0286
2021-12-22 00:19:32,78.0331
2021-12-22 00:19:33,78.0286
2021-12-22 00:19:34,78.0331
2021-12-22 00:19:35,78.0331
2021-12-22 00:19:36,78.0286
2021-12-22 00:19:37,78.0331
2021-12-22 00:19:38,78.0245
2021-12-22 00:19:39,78.0331
2021-12-22 00:19:40,78.0245
2021-12-22 00:19:41,78.0245
2021-12-22 00:19:42,78.0331
2021-12-22 00:19:43,78.0286
2021-12-22 00:19:44,78.0286
2021-12-22 00:19:45,78.0331
2021-12-22 00:19:46,78.0331
2021-12-22 00:19:47,78.0286
2021-12-22 00:19:48,78.0331
2021-12-22 00:19:49,78.0245
2021-12-22 00:19:50,78.0288
2021-12-22 00:19:51,78.0288
2021-12-22 00:19:52,78.0331
2021-12-22 00:19:53,78.0331
2021-12-22 00:19:54,78.0331
2021-12-22 00:19:55,78.0331
2021-12-22 00:19:56,78.0288
2021-12-22 00:19:57,78.0288
2021-12-22 00:19:58,78.0331
2021-12-22 00:19:59,78.0331
2021-12-22 00:20:00,78.0331
2021-12-22 00:20:01,78.0288
2021-12-22 00:20:02,78.0288
2021-12-22 00:20:03,78.0331
2021-12-22 00:20:04,78.0288
2021-12-22 00:20:05,78.0331
2021-12-22 00:20:06,78.0288
2021-12-22 00:20:07,78.0331
2021-12-22 00:20:08,78.0331
2021-12-22 00:20:09,78.0331
2021-12-22 00:20:10,78.0331
2021-12-22 00:20:11,78.0331
2021-12-22 00:20:12,78.0331
2021-12-22 00:20:13,78.0331
2021-12-22 00:20:14,78.0331
2021-12-22 00:20:15,78.0245
2021-12-22 00:20:16,78.0331
2021-12-22 00:20:17,78.0331
2021-12-22 00:20:18,78.0331
2021-12-22 00:20:19,78.0331
2021-12-22 00:20:20,78.0331
2021-12-22 00:20:21,78.0331
2021-12-22 00:20:22,78.0331
2021-12-22 00:20:23,78.0245
2021-12-22 00:20:24,78.0331
2021-12-22 00:20:25,78.0331
2021-12-22 00:20:26,78.0331
2021-12-22 00:20:27,78.0331
2021-12-22 00:20:28,78.0288
2021-12-22 00:20:29,78.0331
2021-12-22 00:20:30,78.0331
2021-12-22 00:20:31,78.0288
2021-12-22 00:20:32,78.0331
2021-12-22 00:20:33,78.0331
2021-12-22 00:20:34,78.0245
2021-12-22 00:20:35,78.0245
2021-12-22 00:20:36,78.0331
2021-12-22 00:20:37,78.0245
2021-12-22 00:20:38,78.0288
2021-12-22 00:20:39,78.0288
2021-12-22 00:20:40,78.0288
2021-12-22 00:20:41,78.0288
2021-12-22 00:20:42,78.0331
2021-12-22 00:20:43,78.0331
2021-12-22 00:20:44,78.0331
2021-12-22 00:20:45,78.0331
2021-12-22 00:20:46,78.0331
2021-12-22 00:20:47,78.0331
2021-12-22 00:20:48,78.0331
2021-12-22 00:20:49,78.0331
2021-12-22 00:20:50,78.0288
2021-12-22 00:20:51,78.0288
2021-12-22 00:20:52,78.0331
2021-12-22 00:20:53,78.0331
2021-12-22 00:20:54,78.0331
2021-12-22 00:20:55,78.0288
2021-12-22 00:20:56,78.0288
2021-12-22 00:20:57,78.0288
2021-12-22 00:20:58,78.0331
2021-12-22 00:20:59,78.0288
2021-12-22 00:21:00,78.0331
2021-12-22 00:21:01,78.0331
2021-12-22 00:21:02,78.0288
2021-12-22 00:21:03,78.0288
2021-12-22 00:21:04,78.0331
2021-12-22 00:21:05,78.0331
2021-12-22 00:21:06,78.0245
2021-12-22 00:21:07,78.0288
2021-12-22 00:21:08,78.0288
2021-12-22 00:21:09,78.0331
2021-12-22 00:21:10,78.0331
2021-12-22 00:21:11,78.0288
2021-12-22 00:21:12,78.0288
2021-12-22 00:21:13,78.0331
2021-12-22 00:21:14,78.0288
2021-12-22 00:21:15,78.0331
2021-12-22 00:21:16,78.0331
2021-12-22 00:21:17,78.0331
2021-12-22 00:21:18,78.0288
2021-12-22 00:21:19,78.0288
2021-12-22 00:21:20,78.0331
2021-12-22 00:21:21,78.0331
2021-12-22 00:21:22,78.0288
2021-12-22 00:21:23,78.0288
2021-12-22 00:21:24,78.0288
2021-12-22 00:21:25,78.0331
2021-12-22 00:21:26,78.0331
2021-12-22 00:21:27,78.0331
2021-12-22 00:21:28,78.0288
2021-12-22 00:21:29,78.0331
2021-12-22 00:21:30,78.0288
2021-12-22 00:21:31,78.0331
2021-12-22 00:21:32,78.0331
2021-12-22 00:21:33,78.0331
2021-12-22 00:21:34,78.0288
2021-12-22 00:21:35,78.0288
2021-12-22 00:21:36,78.0331
2021-12-22 00:21:37,78.0331
2021-12-22 00:21:38,78.0331
2021-12-22 00:21:39,78.0331
2021-12-22 00:21:40,78.0288
2021-12-22 00:21:41,78.0288
2021-12-22 00:21:42,78.0245
2021-12-22 00:21:43,78.0288
2021-12-22 00:21:44,78.0331
2021-12-22 00:21:45,78.0331
2021-12-22 00:21:46,78.0331
2021-12-22 00:21:47,78.0331
2021-12-22 00:21:48,78.0331
2021-12-22 00:21:49,78.0331
2021-12-22 00:21:50,78.0331
2021-12-22 00:21:51,78.0288
2021-12-22 00:21:52,78.0331
2021-12-22 00:21:53,78.0288
2021-12-22 00:21:54,78.0245
2021-12-22 00:21:55,78.0331
2021-12-22 00:21:56,78.0288
2021-12-22 00:21:57,78.0331
2021-12-22 00:21:58,78.0331
2021-12-22 00:21:59,78.0331
2021-12-22 00:22:00,78.0245
2021-12-22 00:22:01,78.0288
2021-12-22 00:22:02,78.0331
2021-12-22 00:22:03,78.0331
2021-12-22 00:22:04,78.0245
2021-12-22 00:22:05,78.0331
2021-12-22 00:22:06,78.0331
2021-12-22 00:22:07,78.0288
2021-12-22 00:22:08,78.0331
2021-12-22 00:22:09,78.0245
2021-12-22 00:22:10,78.0288
2021-12-22 00:22:11,78.0288
2021-12-22 00:22:12,78.0331
2021-12-22 00:22:13,78.0331
2021-12-22 00:22:14,78.0331
2021-12-22 00:22:15,78.0331
2021-12-22 00:22:16,78.0331
2021-12-22 00:22:17,78.0331
2021-12-22 00:22:18,78.0331
2021-12-22 00:22:19,78.0331
2021-12-22 00:22:20,78.0331
2021-12-22 00:22:21,78.0288
2021-12-22 00:22:22,78.0331
2021-12-22 00:22:23,78.0288
2021-12-22 00:22:24,78.0331
2021-12-22 00:22:25,78.0288
2021-12-22 00:22:26,78.0331
2021-12-22 00:22:27,78.0288
2021-12-22 00:22:28,78.0331
2021-12-22 00:22:29,78.0331
2021-12-22 00:22:30,78.0331
2021-12-22 00:22:31,78.0331
2021-12-22 00:22:32,78.0331
2021-12-22 00:22:33,78.0288
2021-12-22 00:22:34,78.0331
2021-12-22 00:22:35,78.0331
2021-12-22 00:22:36,78.0331
2021-12-22 00:22:37,78.0288
2021-12-22 00:22:38,78.0331
2021-12-22 00:22:39,78.0288
2021-12-22 00:22:40,78.0331
2021-12-22 00:22:41,78.0331
2021-12-22 00:22:42,78.0288
2021-12-22 00:22:43,78.0331
2021-12-22 00:22:44,78.0288
2021-12-22 00:22:45,78.0331
2021-12-22 00:22:46,78.0331
2021-12-22 00:22:47,78.0331
2021-12-22 00:22:48,78.0331
2021-12-22 00:22:49,78.0331
2021-12-22 00:22:50,78.0331
2021-12-22 00:22:51,78.0288
2021-12-22 00:22:52,78.0331
2021-12-22 00:22:53,78.0331
2021-12-22 00:22:54,78.0288
2021-12-22 00:22:55,78.0288
2021-12-22 00:22:56,78.0331
2021-12-22 00:22:57,78.0331
2021-12-22 00:22:58,78.0331
2021-12-22 00:22:59,78.0331
2021-12-22 00:23:00,78.0331
2021-12-22 00:23:01,78.0331
2021-12-22 00:23:02,78.0331
2021-12-22 00:23:03,78.0331
2021-12-22 00:23:04,78.0288
2021-12-22 00:23:05,78.0245
2021-12-22 00:23:06,78.0288
2021-12-22 00:23:07,78.0331
2021-12-22 00:23:08,78.0331
2021-12-22 00:23:09,78.0331
2021-12-22 00:23:10,78.0288
2021-12-22 00:23:11,78.0245
2021-12-22 00:23:12,78.0245
2021-12-22 00:23:13,78.0288
2021-12-22 00:23:14,78.0331
2021-12-22 00:23:15,78.0288
2021-12-22 00:23:16,78.0288
2021-12-22 00:23:17,78.0288
2021-12-22 00:23:18,78.0331
2021-12-22 00:23:19,78.0331
2021-12-22 00:23:20,78.0331
2021-12-22 00:23:21,78.0331
2021-12-22 00:23:22,78.0288
2021-12-22 00:23:23,78.0288
2021-12-22 00:23:24,78.0288
2021-12-22 00:23:25,78.0288
2021-12-22 00:23:26,78.0288
2021-12-22 00:23:27,78.0245
2021-12-22 00:23:28,78.0288
2021-12-22 00:23:29,78.0288
2021-12-22 00:23:30,78.0288
2021-12-22 00:23:31,78.0288
2021-12-22 00:23:32,78.0331
2021-12-22 00:23:33,78.0331
2021-12-22 00:23:34,78.0331
2021-12-22 00:23:35,78.0288
2021-12-22 00:23:36,78.0245
2021-12-22 00:23:37,78.0288
2021-12-22 00:23:38,78.0331
2021-12-22 00:23:39,78.0331
2021-12-22 00:23:40,78.0288
2021-12-22 00:23:41,78.0331
2021-12-22 00:23:42,78.0331
2021-12-22 00:23:43,78.0331
2021-12-22 00:23:44,78.0331
2021-12-22 00:23:45,78.0288
2021-12-22 00:23:46,78.0331
2021-12-22 00:23:47,78.0331
2021-12-22 00:23:48,78.0331
2021-12-22 00:23:49,78.0331
2021-12-22 00:23:50,78.0331
2021-12-22 00:23:51,78.0431
2021-12-22 00:23:52,78.133
2021-12-22 00:23:53,78.2329
2021-12-22 00:23:54,78.3327
2021-12-22 00:23:55,78.4326
2021-12-22 00:23:56,78.579
2021-12-22 00:23:57,78.6916
2021-12-22 00:23:58,78.794
2021-12-22 00:23:59,78.8963
2021-12-22 00:24:00,78.9987
2021-12-22 00:24:01,79.1011
2021-12-22 00:24:02,79.2695
2021-12-22 00:24:03,79.3755
2021-12-22 00:24:04,79.4815
2021-12-22 00:24:05,79.5874
2021-12-22 00:24:06,79.6828
2021-12-22 00:24:07,79.7888
2021-12-22 00:24:08,79.6214
2021-12-22 00:24:09,79.7415
2021-12-22 00:24:10,79.8508
2021-12-22 00:24:11,79.9491
2021-12-22 00:24:12,80.0002
2021-12-22 00:24:13,80.0002
2021-12-22 00:24:14,79.753
2021-12-22 00:24:15,79.8416
2021-12-22 00:24:16,79.9635
2021-12-22 00:24:17,80.0002
2021-12-22 00:24:18,80.0002
2021-12-22 00:24:19,80.0002
2021-12-22 00:24:20,79.625
2021-12-22 00:24:21,79.7107
2021-12-22 00:24:22,79.8154
2021-12-22 00:24:23,79.9106
2021-12-22 00:24:24,79.9963
2021-12-22 00:24:25,80.0002
2021-12-22 00:24:26,79.6017
2021-12-22 00:24:27,79.678
2021-12-22 00:24:28,79.7543
2021-12-22 00:24:29,79.8306
2021-12-22 00:24:30,79.9069
2021-12-22 00:24:31,79.9908
2021-12-22 00:24:32,79.5123
2021-12-22 00:24:33,79.553
2021-12-22 00:24:34,79.5982
2021-12-22 00:24:35,79.6525
2021-12-22 00:24:36,79.6933
2021-12-22 00:24:37,79.734
2021-12-22 00:24:38,79.6469
2021-12-22 00:24:39,79.6901
2021-12-22 00:24:40,79.7333
2021-12-22 00:24:41,79.7808
2021-12-22 00:24:42,79.8197
2021-12-22 00:24:43,79.8629
2021-12-22 00:24:44,79.8226
2021-12-22 00:24:45,79.8607
2021-12-22 00:24:46,79.895
2021-12-22 00:24:47,79.937
2021-12-22 00:24:48,79.9752
2021-12-22 00:24:49,80.0002
2021-12-22 00:24:50,79.8997
2021-12-22 00:24:51,79.9335
2021-12-22 00:24:52,79.9711
2021-12-22 00:24:53,80.0002
2021-12-22 00:24:54,80.0002
2021-12-22 00:24:55,80.0002
2021-12-22 00:24:56,80.0002
2021-12-22 00:24:57,80.0002
2021-12-22 00:24:58,80.0002
2021-12-22 00:24:59,80.0002
2021-12-22 00:25:00,80.0002
2021-12-22 00:25:01,80.0002
2021-12-22 00:25:02,79.6595
2021-12-22 00:25:03,79.7013
2021-12-22 00:25:04,79.7393
2021-12-22 00:25:05,79.7734
2021-12-22 00:25:06,79.8114
2021-12-22 00:25:07,79.8494
2021-12-22 00:25:08,79.6531
2021-12-22 00:25:09,79.6803
2021-12-22 00:25:10,79.705
2021-12-22 00:25:11,79.7273
2021-12-22 00:25:12,79.752
2021-12-22 00:25:13,79.7792
2021-12-22 00:25:14,79.8094
2021-12-22 00:25:15,79.8318
2021-12-22 00:25:16,79.8568
2021-12-22 00:25:17,79.8817
2021-12-22 00:25:18,79.9092
2021-12-22 00:25:19,79.9341
2021-12-22 00:25:20,79.8559
2021-12-22 00:25:21,79.8751
2021-12-22 00:25:22,79.8943
2021-12-22 00:25:23,79.9136
2021-12-22 00:25:24,79.9347
2021-12-22 00:25:25,79.952
2021-12-22 00:25:26,79.741
2021-12-22 00:25:27,79.7465
2021-12-22 00:25:28,79.7527
2021-12-22 00:25:29,79.7595
2021-12-22 00:25:30,79.7651
2021-12-22 00:25:31,79.7719
2021-12-22 00:25:32,79.7431
2021-12-22 00:25:33,79.7473
2021-12-22 00:25:34,79.7515
2021-12-22 00:25:35,79.7561
2021-12-22 00:25:36,79.7603
2021-12-22 00:25:37,79.7641
2021-12-22 00:25:38,79.4668
2021-12-22 00:25:39,79.4539
2021-12-22 00:25:40,79.441
2021-12-22 00:25:41,79.4281
2021-12-22 00:25:42,79.4152
2021-12-22 00:25:43,79.4023
2021-12-22 00:25:44,79.1848
2021-12-22 00:25:45,79.1604
2021-12-22 00:25:46,79.136
2021-12-22 00:25:47,79.1115
2021-12-22 00:25:48,79.0847
2021-12-22 00:25:49,79.0603
2021-12-22 00:25:50,78.9103
2021-12-22 00:25:51,78.8755
2021-12-22 00:25:52,78.8438
2021-12-22 00:25:53,78.8122
2021-12-22 00:25:54,78.7837
2021-12-22 00:25:55,78.752
2021-12-22 00:25:56,78.752
2021-12-22 00:25:57,78.7647
2021-12-22 00:25:58,78.752
2021-12-22 00:25:59,78.752
2021-12-22 00:26:00,78.7647
2021-12-22 00:26:01,78.752
2021-12-22 00:26:02,78.7615
2021-12-22 00:26:03,78.7647
2021-12-22 00:26:04,78.7647
2021-12-22 00:26:05,78.752
2021-12-22 00:26:06,78.752
2021-12-22 00:26:07,78.7647
2021-12-22 00:26:08,78.7647
2021-12-22 00:26:09,78.752
2021-12-22 00:26:10,78.752
