时间,给水流量
2021-12-22 00:12:57,71.0602
2021-12-22 00:12:58,71.0653
2021-12-22 00:12:59,71.0676
2021-12-22 00:13:00,71.0429
2021-12-22 00:13:01,71.0238
2021-12-22 00:13:02,71.0283
2021-12-22 00:13:03,71.0269
2021-12-22 00:13:04,71.0075
2021-12-22 00:13:05,71.0122
2021-12-22 00:13:06,71.012
2021-12-22 00:13:07,70.9581
2021-12-22 00:13:08,70.8827
2021-12-22 00:13:09,70.7924
2021-12-22 00:13:10,70.7067
2021-12-22 00:13:11,70.6195
2021-12-22 00:13:12,70.5191
2021-12-22 00:13:13,70.441
2021-12-22 00:13:14,70.3705
2021-12-22 00:13:15,70.2971
2021-12-22 00:13:16,70.2285
2021-12-22 00:13:17,70.1635
2021-12-22 00:13:18,70.1021
2021-12-22 00:13:19,70.0654
2021-12-22 00:13:20,70.0247
2021-12-22 00:13:21,69.9673
2021-12-22 00:13:22,69.9185
2021-12-22 00:13:23,69.8867
2021-12-22 00:13:24,69.844
2021-12-22 00:13:25,69.801
2021-12-22 00:13:26,69.7354
2021-12-22 00:13:27,69.7354
2021-12-22 00:13:28,69.7399
2021-12-22 00:13:29,69.7239
2021-12-22 00:13:30,69.7197
2021-12-22 00:13:31,69.7338
2021-12-22 00:13:32,69.7019
2021-12-22 00:13:33,69.649
2021-12-22 00:13:34,69.5447
2021-12-22 00:13:35,69.4634
2021-12-22 00:13:36,69.3497
2021-12-22 00:13:37,69.2543
2021-12-22 00:13:38,69.1525
2021-12-22 00:13:39,69.0653
2021-12-22 00:13:40,69.0152
2021-12-22 00:13:41,69.003
2021-12-22 00:13:42,68.9993
2021-12-22 00:13:43,69.0026
2021-12-22 00:13:44,68.9819
2021-12-22 00:13:45,68.9493
2021-12-22 00:13:46,68.9309
2021-12-22 00:13:47,68.9062
2021-12-22 00:13:48,68.8738
2021-12-22 00:13:49,68.8154
2021-12-22 00:13:50,68.7552
2021-12-22 00:13:51,68.6903
2021-12-22 00:13:52,68.6788
2021-12-22 00:13:53,68.6982
2021-12-22 00:13:54,68.7243
2021-12-22 00:13:55,68.7155
2021-12-22 00:13:56,68.671
2021-12-22 00:13:57,68.5993
2021-12-22 00:13:58,68.5175
2021-12-22 00:13:59,68.4289
2021-12-22 00:14:00,68.345
2021-12-22 00:14:01,68.2591
2021-12-22 00:14:02,68.1885
2021-12-22 00:14:03,68.126
2021-12-22 00:14:04,68.0847
2021-12-22 00:14:05,68.0457
2021-12-22 00:14:06,67.9911
2021-12-22 00:14:07,67.9663
2021-12-22 00:14:08,67.9484
2021-12-22 00:14:09,67.9484
2021-12-22 00:14:10,67.9426
2021-12-22 00:14:11,67.9227
2021-12-22 00:14:12,67.9058
2021-12-22 00:14:13,67.8996
2021-12-22 00:14:14,67.8986
2021-12-22 00:14:15,67.9022
2021-12-22 00:14:16,67.8982
2021-12-22 00:14:17,67.8102
2021-12-22 00:14:18,67.6857
2021-12-22 00:14:19,67.5694
2021-12-22 00:14:20,67.4634
2021-12-22 00:14:21,67.3629
2021-12-22 00:14:22,67.3076
2021-12-22 00:14:23,67.2244
2021-12-22 00:14:24,67.1441
2021-12-22 00:14:25,67.0883
2021-12-22 00:14:26,67.0683
2021-12-22 00:14:27,67.0751
2021-12-22 00:14:28,67.0842
2021-12-22 00:14:29,67.068
2021-12-22 00:14:30,67.05
2021-12-22 00:14:31,67.025
2021-12-22 00:14:32,67.0203
2021-12-22 00:14:33,67.0327
2021-12-22 00:14:34,67.0498
2021-12-22 00:14:35,67.0452
2021-12-22 00:14:36,67.0305
2021-12-22 00:14:37,67.0248
2021-12-22 00:14:38,67.0337
2021-12-22 00:14:39,67.0531
2021-12-22 00:14:40,67.0828
2021-12-22 00:14:41,67.0915
2021-12-22 00:14:42,67.1107
2021-12-22 00:14:43,67.1194
2021-12-22 00:14:44,67.1455
2021-12-22 00:14:45,67.1032
2021-12-22 00:14:46,67.0783
2021-12-22 00:14:47,67.1114
2021-12-22 00:14:48,67.1536
2021-12-22 00:14:49,67.1745
2021-12-22 00:14:50,67.1683
2021-12-22 00:14:51,67.1419
2021-12-22 00:14:52,67.1419
2021-12-22 00:14:53,67.1221
2021-12-22 00:14:54,67.0933
2021-12-22 00:14:55,67.0837
2021-12-22 00:14:56,67.0844
2021-12-22 00:14:57,67.0918
2021-12-22 00:14:58,67.0786
2021-12-22 00:14:59,67.0854
2021-12-22 00:15:00,67.0983
2021-12-22 00:15:01,67.1108
2021-12-22 00:15:02,67.1094
2021-12-22 00:15:03,67.1192
2021-12-22 00:15:04,67.113
2021-12-22 00:15:05,67.1297
2021-12-22 00:15:06,67.1429
2021-12-22 00:15:07,67.1641
2021-12-22 00:15:08,67.1737
2021-12-22 00:15:09,67.1551
2021-12-22 00:15:10,67.1655
2021-12-22 00:15:11,67.1539
2021-12-22 00:15:12,67.1214
2021-12-22 00:15:13,67.0233
2021-12-22 00:15:14,66.9078
2021-12-22 00:15:15,66.7868
2021-12-22 00:15:16,66.6827
2021-12-22 00:15:17,66.5948
2021-12-22 00:15:18,66.5546
2021-12-22 00:15:19,66.4963
2021-12-22 00:15:20,66.4292
2021-12-22 00:15:21,66.3666
2021-12-22 00:15:22,66.2934
2021-12-22 00:15:23,66.2324
2021-12-22 00:15:24,66.2209
2021-12-22 00:15:25,66.179
2021-12-22 00:15:26,66.1796
2021-12-22 00:15:27,66.1734
2021-12-22 00:15:28,66.2002
2021-12-22 00:15:29,66.2204
2021-12-22 00:15:30,66.2587
2021-12-22 00:15:31,66.2956
2021-12-22 00:15:32,66.2972
2021-12-22 00:15:33,66.2554
2021-12-22 00:15:34,66.2046
2021-12-22 00:15:35,66.1659
2021-12-22 00:15:36,66.108
2021-12-22 00:15:37,66.0637
2021-12-22 00:15:38,66.0701
2021-12-22 00:15:39,66.1064
2021-12-22 00:15:40,66.1258
2021-12-22 00:15:41,66.1374
2021-12-22 00:15:42,66.1548
2021-12-22 00:15:43,66.1223
2021-12-22 00:15:44,66.0951
2021-12-22 00:15:45,66.0489
2021-12-22 00:15:46,65.9861
2021-12-22 00:15:47,65.95
2021-12-22 00:15:48,65.916
2021-12-22 00:15:49,65.92
2021-12-22 00:15:50,65.9493
2021-12-22 00:15:51,66.0147
2021-12-22 00:15:52,66.0323
2021-12-22 00:15:53,66.0216
2021-12-22 00:15:54,66.0024
2021-12-22 00:15:55,65.995
2021-12-22 00:15:56,65.9967
2021-12-22 00:15:57,65.9979
2021-12-22 00:15:58,65.9857
2021-12-22 00:15:59,65.9962
2021-12-22 00:16:00,66.0066
2021-12-22 00:16:01,65.9403
2021-12-22 00:16:02,65.8381
2021-12-22 00:16:03,65.73899999999999
2021-12-22 00:16:04,65.6638
2021-12-22 00:16:05,65.6101
2021-12-22 00:16:06,65.5492
2021-12-22 00:16:07,65.5052
2021-12-22 00:16:08,65.4679
2021-12-22 00:16:09,65.4444
2021-12-22 00:16:10,65.4626
2021-12-22 00:16:11,65.4677
2021-12-22 00:16:12,65.4473
2021-12-22 00:16:13,65.3948
2021-12-22 00:16:14,65.3948
2021-12-22 00:16:15,65.3978
2021-12-22 00:16:16,65.398
2021-12-22 00:16:17,65.3524
2021-12-22 00:16:18,65.29899999999999
2021-12-22 00:16:19,65.2425
2021-12-22 00:16:20,65.2012
2021-12-22 00:16:21,65.1882
2021-12-22 00:16:22,65.1799
2021-12-22 00:16:23,65.178
2021-12-22 00:16:24,65.1756
2021-12-22 00:16:25,65.1545
2021-12-22 00:16:26,65.1379
2021-12-22 00:16:27,65.1241
2021-12-22 00:16:28,65.14
2021-12-22 00:16:29,65.1334
2021-12-22 00:16:30,65.1087
2021-12-22 00:16:31,65.1015
2021-12-22 00:16:32,65.0896
2021-12-22 00:16:33,65.1028
2021-12-22 00:16:34,65.0858
2021-12-22 00:16:35,65.0307
2021-12-22 00:16:36,65.0056
2021-12-22 00:16:37,65.0098
2021-12-22 00:16:38,64.9994
2021-12-22 00:16:39,64.9818
2021-12-22 00:16:40,64.9264
2021-12-22 00:16:41,64.9248
2021-12-22 00:16:42,64.9061
2021-12-22 00:16:43,64.902
2021-12-22 00:16:44,64.9075
2021-12-22 00:16:45,64.908
2021-12-22 00:16:46,64.9256
2021-12-22 00:16:47,64.9023
2021-12-22 00:16:48,64.8625
2021-12-22 00:16:49,64.8598
2021-12-22 00:16:50,64.8552
2021-12-22 00:16:51,64.854
2021-12-22 00:16:52,64.8803
2021-12-22 00:16:53,64.9046
2021-12-22 00:16:54,64.9155
2021-12-22 00:16:55,64.9076
2021-12-22 00:16:56,64.9122
2021-12-22 00:16:57,64.9262
2021-12-22 00:16:58,64.8989
2021-12-22 00:16:59,64.8873
2021-12-22 00:17:00,64.8708
2021-12-22 00:17:01,64.8764
2021-12-22 00:17:02,64.8913
2021-12-22 00:17:03,64.8942
2021-12-22 00:17:04,64.8943
2021-12-22 00:17:05,64.8495
2021-12-22 00:17:06,64.8354
2021-12-22 00:17:07,64.8145
2021-12-22 00:17:08,64.7994
2021-12-22 00:17:09,64.8151
2021-12-22 00:17:10,64.8451
2021-12-22 00:17:11,64.8655
2021-12-22 00:17:12,64.8731
2021-12-22 00:17:13,64.8595
2021-12-22 00:17:14,64.8751
2021-12-22 00:17:15,64.8833
2021-12-22 00:17:16,64.8706
2021-12-22 00:17:17,64.8623
2021-12-22 00:17:18,64.8861
2021-12-22 00:17:19,64.8919
2021-12-22 00:17:20,64.8879
2021-12-22 00:17:21,64.8517
2021-12-22 00:17:22,64.835
2021-12-22 00:17:23,64.8699
2021-12-22 00:17:24,64.9131
2021-12-22 00:17:25,64.8967
2021-12-22 00:17:26,64.8722
2021-12-22 00:17:27,64.8479
2021-12-22 00:17:28,64.8411
2021-12-22 00:17:29,64.8571
2021-12-22 00:17:30,64.8459
2021-12-22 00:17:31,64.8393
2021-12-22 00:17:32,64.8263
2021-12-22 00:17:33,64.8284
2021-12-22 00:17:34,64.8363
2021-12-22 00:17:35,64.8379
2021-12-22 00:17:36,64.8323
2021-12-22 00:17:37,64.8209
2021-12-22 00:17:38,64.8209
2021-12-22 00:17:39,64.8113
2021-12-22 00:17:40,64.7787
2021-12-22 00:17:41,64.7539
2021-12-22 00:17:42,64.7481
2021-12-22 00:17:43,64.7347
2021-12-22 00:17:44,64.7493
2021-12-22 00:17:45,64.7568
2021-12-22 00:17:46,64.7494
2021-12-22 00:17:47,64.7565
2021-12-22 00:17:48,64.7549
2021-12-22 00:17:49,64.7754
2021-12-22 00:17:50,64.7826
2021-12-22 00:17:51,64.7441
2021-12-22 00:17:52,64.7444
2021-12-22 00:17:53,64.7359
2021-12-22 00:17:54,64.7598
2021-12-22 00:17:55,64.7598
2021-12-22 00:17:56,64.7444
2021-12-22 00:17:57,64.7285
2021-12-22 00:17:58,64.7361
2021-12-22 00:17:59,64.7692
2021-12-22 00:18:00,64.8275
2021-12-22 00:18:01,64.9651
2021-12-22 00:18:02,65.0781
2021-12-22 00:18:03,65.1351
2021-12-22 00:18:04,65.1808
2021-12-22 00:18:05,65.2425
2021-12-22 00:18:06,65.3158
2021-12-22 00:18:07,65.391
2021-12-22 00:18:08,65.4835
2021-12-22 00:18:09,65.5537
2021-12-22 00:18:10,65.633
2021-12-22 00:18:11,65.6817
2021-12-22 00:18:12,65.7223
2021-12-22 00:18:13,65.7386
2021-12-22 00:18:14,65.7319
2021-12-22 00:18:15,65.7446
2021-12-22 00:18:16,65.7172
2021-12-22 00:18:17,65.7313
2021-12-22 00:18:18,65.7513
2021-12-22 00:18:19,65.7804
2021-12-22 00:18:20,65.8177
2021-12-22 00:18:21,65.8681
2021-12-22 00:18:22,65.8997
2021-12-22 00:18:23,65.8852
2021-12-22 00:18:24,65.8776
2021-12-22 00:18:25,65.8488
2021-12-22 00:18:26,65.8202
2021-12-22 00:18:27,65.7891
2021-12-22 00:18:28,65.7716
2021-12-22 00:18:29,65.7764
2021-12-22 00:18:30,65.7831
2021-12-22 00:18:31,65.7658
2021-12-22 00:18:32,65.7611
2021-12-22 00:18:33,65.7635
2021-12-22 00:18:34,65.7858
2021-12-22 00:18:35,65.7896
2021-12-22 00:18:36,65.7818
2021-12-22 00:18:37,65.7688
2021-12-22 00:18:38,65.7615
2021-12-22 00:18:39,65.778
2021-12-22 00:18:40,65.7962
2021-12-22 00:18:41,65.84899999999999
2021-12-22 00:18:42,65.9785
2021-12-22 00:18:43,66.1261
2021-12-22 00:18:44,66.3528
2021-12-22 00:18:45,66.5515
2021-12-22 00:18:46,66.70100000000001
2021-12-22 00:18:47,66.7787
2021-12-22 00:18:48,66.8037
2021-12-22 00:18:49,66.7858
2021-12-22 00:18:50,66.771
2021-12-22 00:18:51,66.7282
2021-12-22 00:18:52,66.7151
2021-12-22 00:18:53,66.6903
2021-12-22 00:18:54,66.6759
2021-12-22 00:18:55,66.6871
2021-12-22 00:18:56,66.7097
2021-12-22 00:18:57,66.7139
2021-12-22 00:18:58,66.6831
2021-12-22 00:18:59,66.6593
2021-12-22 00:19:00,66.584
2021-12-22 00:19:01,66.584
2021-12-22 00:19:02,66.5992
2021-12-22 00:19:03,66.6283
2021-12-22 00:19:04,66.6409
2021-12-22 00:19:05,66.6531
2021-12-22 00:19:06,66.7654
2021-12-22 00:19:07,66.9416
2021-12-22 00:19:08,67.2158
2021-12-22 00:19:09,67.4611
2021-12-22 00:19:10,67.6873
2021-12-22 00:19:11,67.8551
2021-12-22 00:19:12,67.9097
2021-12-22 00:19:13,67.9266
2021-12-22 00:19:14,67.8937
2021-12-22 00:19:15,67.82
2021-12-22 00:19:16,67.762
2021-12-22 00:19:17,67.7226
2021-12-22 00:19:18,67.7009
2021-12-22 00:19:19,67.6856
2021-12-22 00:19:20,67.648
2021-12-22 00:19:21,67.5952
2021-12-22 00:19:22,67.5623
2021-12-22 00:19:23,67.5667
2021-12-22 00:19:24,67.5891
2021-12-22 00:19:25,67.5816
2021-12-22 00:19:26,67.5769
2021-12-22 00:19:27,67.5863
2021-12-22 00:19:28,67.6171
2021-12-22 00:19:29,67.6433
2021-12-22 00:19:30,67.6452
2021-12-22 00:19:31,67.6223
2021-12-22 00:19:32,67.6316
2021-12-22 00:19:33,67.6294
2021-12-22 00:19:34,67.6326
2021-12-22 00:19:35,67.7201
2021-12-22 00:19:36,67.8736
2021-12-22 00:19:37,68.0155
2021-12-22 00:19:38,68.2346
2021-12-22 00:19:39,68.3954
2021-12-22 00:19:40,68.6418
2021-12-22 00:19:41,68.6418
2021-12-22 00:19:42,68.7164
2021-12-22 00:19:43,68.7327
2021-12-22 00:19:44,68.6486
2021-12-22 00:19:45,68.5441
2021-12-22 00:19:46,68.4221
2021-12-22 00:19:47,68.3087
2021-12-22 00:19:48,68.2288
2021-12-22 00:19:49,68.1438
2021-12-22 00:19:50,68.0638
2021-12-22 00:19:51,67.9652
2021-12-22 00:19:52,67.9089
2021-12-22 00:19:53,67.9464
2021-12-22 00:19:54,68.0822
2021-12-22 00:19:55,68.2884
2021-12-22 00:19:56,68.5093
2021-12-22 00:19:57,68.6571
2021-12-22 00:19:58,68.7706
2021-12-22 00:19:59,68.9192
2021-12-22 00:20:00,68.9625
2021-12-22 00:20:01,69.0175
2021-12-22 00:20:02,69.0678
2021-12-22 00:20:03,69.086
2021-12-22 00:20:04,69.08800000000001
2021-12-22 00:20:05,69.1045
2021-12-22 00:20:06,69.1095
2021-12-22 00:20:07,69.1345
2021-12-22 00:20:08,69.1684
2021-12-22 00:20:09,69.2274
2021-12-22 00:20:10,69.2899
2021-12-22 00:20:11,69.2919
2021-12-22 00:20:12,69.2704
2021-12-22 00:20:13,69.1995
2021-12-22 00:20:14,69.133
2021-12-22 00:20:15,69.0705
2021-12-22 00:20:16,69.0437
2021-12-22 00:20:17,69.0204
2021-12-22 00:20:18,68.9826
2021-12-22 00:20:19,68.9302
2021-12-22 00:20:20,68.92699999999999
2021-12-22 00:20:21,68.992
2021-12-22 00:20:22,69.229
2021-12-22 00:20:23,69.229
2021-12-22 00:20:24,69.293
2021-12-22 00:20:25,69.3698
2021-12-22 00:20:26,69.4447
2021-12-22 00:20:27,69.5116
2021-12-22 00:20:28,69.5734
2021-12-22 00:20:29,69.6272
2021-12-22 00:20:30,69.6996
2021-12-22 00:20:31,69.7611
2021-12-22 00:20:32,69.8
2021-12-22 00:20:33,69.8562
2021-12-22 00:20:34,69.8851
2021-12-22 00:20:35,69.9207
2021-12-22 00:20:36,69.943
2021-12-22 00:20:37,69.9754
2021-12-22 00:20:38,70.0371
2021-12-22 00:20:39,70.0772
2021-12-22 00:20:40,70.1677
2021-12-22 00:20:41,70.3554
2021-12-22 00:20:42,70.5631
2021-12-22 00:20:43,70.8002
2021-12-22 00:20:44,71.0222
2021-12-22 00:20:45,71.2001
2021-12-22 00:20:46,71.3602
2021-12-22 00:20:47,71.4921
2021-12-22 00:20:48,71.6196
2021-12-22 00:20:49,71.7599
2021-12-22 00:20:50,71.8851
2021-12-22 00:20:51,71.9692
2021-12-22 00:20:52,72.0202
2021-12-22 00:20:53,72.0184
2021-12-22 00:20:54,71.995
2021-12-22 00:20:55,71.9715
2021-12-22 00:20:56,71.9296
2021-12-22 00:20:57,71.8806
2021-12-22 00:20:58,71.851
2021-12-22 00:20:59,71.8118
2021-12-22 00:21:00,71.7857
2021-12-22 00:21:01,71.7519
2021-12-22 00:21:02,71.7599
2021-12-22 00:21:03,71.7728
2021-12-22 00:21:04,71.7441
2021-12-22 00:21:05,71.7441
2021-12-22 00:21:06,71.7259
2021-12-22 00:21:07,71.7662
2021-12-22 00:21:08,71.8751
2021-12-22 00:21:09,72.0036
2021-12-22 00:21:10,72.1677
2021-12-22 00:21:11,72.3343
2021-12-22 00:21:12,72.4435
2021-12-22 00:21:13,72.5412
2021-12-22 00:21:14,72.64699999999999
2021-12-22 00:21:15,72.7352
2021-12-22 00:21:16,72.8282
2021-12-22 00:21:17,72.9158
2021-12-22 00:21:18,72.9708
2021-12-22 00:21:19,73.0154
2021-12-22 00:21:20,73.0855
2021-12-22 00:21:21,73.1755
2021-12-22 00:21:22,73.2456
2021-12-22 00:21:23,73.2783
2021-12-22 00:21:24,73.3038
2021-12-22 00:21:25,73.3098
2021-12-22 00:21:26,73.3221
2021-12-22 00:21:27,73.3265
2021-12-22 00:21:28,73.3103
2021-12-22 00:21:29,73.309
2021-12-22 00:21:30,73.3013
2021-12-22 00:21:31,73.317
2021-12-22 00:21:32,73.4184
2021-12-22 00:21:33,73.5779
2021-12-22 00:21:34,73.8064
2021-12-22 00:21:35,73.9585
2021-12-22 00:21:36,74.1328
2021-12-22 00:21:37,74.2962
2021-12-22 00:21:38,74.4272
2021-12-22 00:21:39,74.5414
2021-12-22 00:21:40,74.6265
2021-12-22 00:21:41,74.6318
2021-12-22 00:21:42,74.6488
2021-12-22 00:21:43,74.6645
2021-12-22 00:21:44,74.6832
2021-12-22 00:21:45,74.6735
2021-12-22 00:21:46,74.6607
2021-12-22 00:21:47,74.6608
2021-12-22 00:21:48,74.6849
2021-12-22 00:21:49,74.7511
2021-12-22 00:21:50,74.7511
2021-12-22 00:21:51,74.7645
2021-12-22 00:21:52,74.7784
2021-12-22 00:21:53,74.7621
2021-12-22 00:21:54,74.7652
2021-12-22 00:21:55,74.7676
2021-12-22 00:21:56,74.7321
2021-12-22 00:21:57,74.6957
2021-12-22 00:21:58,74.7004
2021-12-22 00:21:59,74.709
2021-12-22 00:22:00,74.7393
2021-12-22 00:22:01,74.7439
2021-12-22 00:22:02,74.7469
2021-12-22 00:22:03,74.765
2021-12-22 00:22:04,74.7982
2021-12-22 00:22:05,74.8174
2021-12-22 00:22:06,74.8262
2021-12-22 00:22:07,74.835
2021-12-22 00:22:08,74.876
2021-12-22 00:22:09,74.8861
2021-12-22 00:22:10,74.8906
2021-12-22 00:22:11,74.9705
2021-12-22 00:22:12,75.0731
2021-12-22 00:22:13,75.247
2021-12-22 00:22:14,75.3838
2021-12-22 00:22:15,75.4525
2021-12-22 00:22:16,75.5235
2021-12-22 00:22:17,75.6204
2021-12-22 00:22:18,75.6907
2021-12-22 00:22:19,75.7415
2021-12-22 00:22:20,75.7965
2021-12-22 00:22:21,75.8602
2021-12-22 00:22:22,75.8886
2021-12-22 00:22:23,75.9302
2021-12-22 00:22:24,75.96300000000001
2021-12-22 00:22:25,76.0688
2021-12-22 00:22:26,76.1434
2021-12-22 00:22:27,76.1869
2021-12-22 00:22:28,76.2067
2021-12-22 00:22:29,76.2244
2021-12-22 00:22:30,76.2096
2021-12-22 00:22:31,76.2151
2021-12-22 00:22:32,76.2725
2021-12-22 00:22:33,76.3957
2021-12-22 00:22:34,76.5212
2021-12-22 00:22:35,76.6674
2021-12-22 00:22:36,76.8229
2021-12-22 00:22:37,76.9538
2021-12-22 00:22:38,77.0745
2021-12-22 00:22:39,77.205
2021-12-22 00:22:40,77.2606
2021-12-22 00:22:41,77.3193
2021-12-22 00:22:42,77.4034
2021-12-22 00:22:43,77.4632
2021-12-22 00:22:44,77.5163
2021-12-22 00:22:45,77.5298
2021-12-22 00:22:46,77.5674
2021-12-22 00:22:47,77.6233
2021-12-22 00:22:48,77.6777
2021-12-22 00:22:49,77.7237
2021-12-22 00:22:50,77.7168
2021-12-22 00:22:51,77.6308
2021-12-22 00:22:52,77.5116
2021-12-22 00:22:53,77.4125
2021-12-22 00:22:54,77.3264
2021-12-22 00:22:55,77.2481
2021-12-22 00:22:56,77.1835
2021-12-22 00:22:57,77.1626
2021-12-22 00:22:58,77.1951
2021-12-22 00:22:59,77.249
2021-12-22 00:23:00,77.3535
2021-12-22 00:23:01,77.4633
2021-12-22 00:23:02,77.5418
2021-12-22 00:23:03,77.6089
2021-12-22 00:23:04,77.6609
2021-12-22 00:23:05,77.7142
2021-12-22 00:23:06,77.7989
2021-12-22 00:23:07,77.8656
2021-12-22 00:23:08,77.9064
2021-12-22 00:23:09,77.895
2021-12-22 00:23:10,77.8457
2021-12-22 00:23:11,77.7795
2021-12-22 00:23:12,77.7135
2021-12-22 00:23:13,77.6541
2021-12-22 00:23:14,77.5978
2021-12-22 00:23:15,77.503
2021-12-22 00:23:16,77.503
2021-12-22 00:23:17,77.4667
2021-12-22 00:23:18,77.4599
2021-12-22 00:23:19,77.4452
2021-12-22 00:23:20,77.5003
2021-12-22 00:23:21,77.5859
2021-12-22 00:23:22,77.6876
2021-12-22 00:23:23,77.8146
2021-12-22 00:23:24,77.9264
2021-12-22 00:23:25,78.0659
2021-12-22 00:23:26,78.146
2021-12-22 00:23:27,78.2331
2021-12-22 00:23:28,78.2856
2021-12-22 00:23:29,78.3393
2021-12-22 00:23:30,78.393
2021-12-22 00:23:31,78.4715
2021-12-22 00:23:32,78.5438
2021-12-22 00:23:33,78.6001
2021-12-22 00:23:34,78.6368
2021-12-22 00:23:35,78.7049
2021-12-22 00:23:36,78.7542
2021-12-22 00:23:37,78.7911
2021-12-22 00:23:38,78.8011
2021-12-22 00:23:39,78.8421
2021-12-22 00:23:40,78.8733
2021-12-22 00:23:41,78.8955
2021-12-22 00:23:42,78.874
2021-12-22 00:23:43,78.8805
2021-12-22 00:23:44,78.9064
2021-12-22 00:23:45,78.9174
2021-12-22 00:23:46,78.9363
2021-12-22 00:23:47,78.9509
2021-12-22 00:23:48,78.9602
2021-12-22 00:23:49,78.9522
2021-12-22 00:23:50,78.9202
2021-12-22 00:23:51,78.8689
2021-12-22 00:23:52,78.852
2021-12-22 00:23:53,78.8771
2021-12-22 00:23:54,78.885
2021-12-22 00:23:55,78.8992
2021-12-22 00:23:56,78.9574
2021-12-22 00:23:57,79.0739
2021-12-22 00:23:58,79.3454
2021-12-22 00:23:59,79.3454
2021-12-22 00:24:00,79.4499
2021-12-22 00:24:01,79.5483
2021-12-22 00:24:02,79.5948
2021-12-22 00:24:03,79.6644
2021-12-22 00:24:04,79.7513
2021-12-22 00:24:05,79.8404
2021-12-22 00:24:06,79.8639
2021-12-22 00:24:07,79.9108
2021-12-22 00:24:08,79.9979
2021-12-22 00:24:09,80.0489
2021-12-22 00:24:10,80.1041
2021-12-22 00:24:11,80.1315
2021-12-22 00:24:12,80.1557
2021-12-22 00:24:13,80.1952
2021-12-22 00:24:14,80.2686
2021-12-22 00:24:15,80.2933
2021-12-22 00:24:16,80.29899999999999
2021-12-22 00:24:17,80.3026
2021-12-22 00:24:18,80.306
2021-12-22 00:24:19,80.3134
2021-12-22 00:24:20,80.2839
2021-12-22 00:24:21,80.2449
2021-12-22 00:24:22,80.2302
2021-12-22 00:24:23,80.2305
2021-12-22 00:24:24,80.2312
2021-12-22 00:24:25,80.212
2021-12-22 00:24:26,80.2002
2021-12-22 00:24:27,80.1898
2021-12-22 00:24:28,80.1973
2021-12-22 00:24:29,80.1934
2021-12-22 00:24:30,80.2654
2021-12-22 00:24:31,80.3872
2021-12-22 00:24:32,80.502
2021-12-22 00:24:33,80.5958
2021-12-22 00:24:34,80.7059
2021-12-22 00:24:35,80.8188
2021-12-22 00:24:36,80.9037
2021-12-22 00:24:37,80.9759
2021-12-22 00:24:38,81.0287
2021-12-22 00:24:39,81.0555
2021-12-22 00:24:40,81.0823
2021-12-22 00:24:41,81.1314
2021-12-22 00:24:42,81.1994
2021-12-22 00:24:43,81.1994
2021-12-22 00:24:44,81.2722
2021-12-22 00:24:45,81.3039
2021-12-22 00:24:46,81.3353
2021-12-22 00:24:47,81.3504
2021-12-22 00:24:48,81.3767
2021-12-22 00:24:49,81.378
2021-12-22 00:24:50,81.3673
2021-12-22 00:24:51,81.3728
2021-12-22 00:24:52,81.4192
2021-12-22 00:24:53,81.4492
2021-12-22 00:24:54,81.5003
2021-12-22 00:24:55,81.5176
2021-12-22 00:24:56,81.5031
2021-12-22 00:24:57,81.5162
2021-12-22 00:24:58,81.5031
2021-12-22 00:24:59,81.4963
2021-12-22 00:25:00,81.5186
2021-12-22 00:25:01,81.5099
2021-12-22 00:25:02,81.5139
2021-12-22 00:25:03,81.5163
2021-12-22 00:25:04,81.5054
2021-12-22 00:25:05,81.5027
2021-12-22 00:25:06,81.4758
2021-12-22 00:25:07,81.4454
2021-12-22 00:25:08,81.4115
2021-12-22 00:25:09,81.3934
2021-12-22 00:25:10,81.4234
2021-12-22 00:25:11,81.4208
2021-12-22 00:25:12,81.4189
2021-12-22 00:25:13,81.4414
2021-12-22 00:25:14,81.4633
2021-12-22 00:25:15,81.47399999999999
2021-12-22 00:25:16,81.4802
2021-12-22 00:25:17,81.4642
2021-12-22 00:25:18,81.4424
2021-12-22 00:25:19,81.4384
2021-12-22 00:25:20,81.4474
2021-12-22 00:25:21,81.4622
2021-12-22 00:25:22,81.4306
2021-12-22 00:25:23,81.4306
2021-12-22 00:25:24,81.3984
2021-12-22 00:25:25,81.3617
2021-12-22 00:25:26,81.3408
2021-12-22 00:25:27,81.3562
2021-12-22 00:25:28,81.3852
2021-12-22 00:25:29,81.3852
2021-12-22 00:25:30,81.393
2021-12-22 00:25:31,81.4
2021-12-22 00:25:32,81.4074
2021-12-22 00:25:33,81.4025
2021-12-22 00:25:34,81.4011
2021-12-22 00:25:35,81.3949
2021-12-22 00:25:36,81.4087
2021-12-22 00:25:37,81.4273
2021-12-22 00:25:38,81.4255
2021-12-22 00:25:39,81.4166
2021-12-22 00:25:40,81.4363
2021-12-22 00:25:41,81.456
2021-12-22 00:25:42,81.4855
2021-12-22 00:25:43,81.5183
2021-12-22 00:25:44,81.475
2021-12-22 00:25:45,81.4445
2021-12-22 00:25:46,81.4453
2021-12-22 00:25:47,81.4601
2021-12-22 00:25:48,81.4709
2021-12-22 00:25:49,81.4416
2021-12-22 00:25:50,81.3929
2021-12-22 00:25:51,81.3648
2021-12-22 00:25:52,81.3401
2021-12-22 00:25:53,81.3283
2021-12-22 00:25:54,81.3105
2021-12-22 00:25:55,81.3079
