时间,炉排实际运行指令
2021-12-22 00:13:16,58.0293
2021-12-22 00:13:17,58.025
2021-12-22 00:13:18,58.025
2021-12-22 00:13:19,58.0293
2021-12-22 00:13:20,58.0293
2021-12-22 00:13:21,58.025
2021-12-22 00:13:22,58.0293
2021-12-22 00:13:23,58.0293
2021-12-22 00:13:24,58.0293
2021-12-22 00:13:25,58.025
2021-12-22 00:13:26,58.0293
2021-12-22 00:13:27,58.0293
2021-12-22 00:13:28,58.0293
2021-12-22 00:13:29,58.0293
2021-12-22 00:13:30,58.0293
2021-12-22 00:13:31,58.025
2021-12-22 00:13:32,58.025
2021-12-22 00:13:33,58.025
2021-12-22 00:13:34,58.025
2021-12-22 00:13:35,58.0293
2021-12-22 00:13:36,58.025
2021-12-22 00:13:37,58.025
2021-12-22 00:13:38,58.025
2021-12-22 00:13:39,58.0293
2021-12-22 00:13:40,58.0293
2021-12-22 00:13:41,58.0293
2021-12-22 00:13:42,58.025
2021-12-22 00:13:43,58.025
2021-12-22 00:13:44,58.025
2021-12-22 00:13:45,58.0293
2021-12-22 00:13:46,58.0293
2021-12-22 00:13:47,58.025
2021-12-22 00:13:48,58.0293
2021-12-22 00:13:49,58.0293
2021-12-22 00:13:50,58.025
2021-12-22 00:13:51,58.025
2021-12-22 00:13:52,58.025
2021-12-22 00:13:53,58.0293
2021-12-22 00:13:54,58.0293
2021-12-22 00:13:55,58.0293
2021-12-22 00:13:56,58.0293
2021-12-22 00:13:57,58.0293
2021-12-22 00:13:58,58.0293
2021-12-22 00:13:59,58.0293
2021-12-22 00:14:00,58.0293
2021-12-22 00:14:01,58.0293
2021-12-22 00:14:02,58.0293
2021-12-22 00:14:03,58.0293
2021-12-22 00:14:04,58.0293
2021-12-22 00:14:05,58.0293
2021-12-22 00:14:06,58.025
2021-12-22 00:14:07,58.0293
2021-12-22 00:14:08,58.025
2021-12-22 00:14:09,58.025
2021-12-22 00:14:10,58.025
2021-12-22 00:14:11,58.0293
2021-12-22 00:14:12,58.025
2021-12-22 00:14:13,58.025
2021-12-22 00:14:14,58.0293
2021-12-22 00:14:15,58.0293
2021-12-22 00:14:16,58.0293
2021-12-22 00:14:17,58.0293
2021-12-22 00:14:18,58.0293
2021-12-22 00:14:19,58.025
2021-12-22 00:14:20,58.025
2021-12-22 00:14:21,58.0293
2021-12-22 00:14:22,58.025
2021-12-22 00:14:23,58.025
2021-12-22 00:14:24,58.0293
2021-12-22 00:14:25,58.0293
2021-12-22 00:14:26,58.0293
2021-12-22 00:14:27,58.0293
2021-12-22 00:14:28,58.0293
2021-12-22 00:14:29,58.0293
2021-12-22 00:14:30,58.025
2021-12-22 00:14:31,58.025
2021-12-22 00:14:32,58.0293
2021-12-22 00:14:33,58.0293
2021-12-22 00:14:34,58.0293
2021-12-22 00:14:35,58.0293
2021-12-22 00:14:36,58.025
2021-12-22 00:14:37,58.0293
2021-12-22 00:14:38,58.025
2021-12-22 00:14:39,58.0293
2021-12-22 00:14:40,58.0293
2021-12-22 00:14:41,58.025
2021-12-22 00:14:42,58.0293
2021-12-22 00:14:43,58.0293
2021-12-22 00:14:44,58.0293
2021-12-22 00:14:45,58.0293
2021-12-22 00:14:46,58.025
2021-12-22 00:14:47,58.0293
2021-12-22 00:14:48,58.0293
2021-12-22 00:14:49,58.0293
2021-12-22 00:14:50,58.025
2021-12-22 00:14:51,58.025
2021-12-22 00:14:52,58.025
2021-12-22 00:14:53,58.025
2021-12-22 00:14:54,58.025
2021-12-22 00:14:55,58.025
2021-12-22 00:14:56,58.0293
2021-12-22 00:14:57,58.0293
2021-12-22 00:14:58,58.025
2021-12-22 00:14:59,58.0293
2021-12-22 00:15:00,58.025
2021-12-22 00:15:01,58.025
2021-12-22 00:15:02,58.025
2021-12-22 00:15:03,58.0293
2021-12-22 00:15:04,58.025
2021-12-22 00:15:05,58.0293
2021-12-22 00:15:06,58.025
2021-12-22 00:15:07,58.025
2021-12-22 00:15:08,58.0293
2021-12-22 00:15:09,58.025
2021-12-22 00:15:10,58.0293
2021-12-22 00:15:11,58.0293
2021-12-22 00:15:12,58.025
2021-12-22 00:15:13,58.025
2021-12-22 00:15:14,58.025
2021-12-22 00:15:15,58.0293
2021-12-22 00:15:16,58.025
2021-12-22 00:15:17,58.025
2021-12-22 00:15:18,58.025
2021-12-22 00:15:19,58.0293
2021-12-22 00:15:20,58.025
2021-12-22 00:15:21,58.0293
2021-12-22 00:15:22,58.0293
2021-12-22 00:15:23,58.0293
2021-12-22 00:15:24,58.0293
2021-12-22 00:15:25,58.025
2021-12-22 00:15:26,58.025
2021-12-22 00:15:27,58.025
2021-12-22 00:15:28,58.025
2021-12-22 00:15:29,58.025
2021-12-22 00:15:30,58.0293
2021-12-22 00:15:31,58.025
2021-12-22 00:15:32,58.0293
2021-12-22 00:15:33,58.025
2021-12-22 00:15:34,58.025
2021-12-22 00:15:35,58.0293
2021-12-22 00:15:36,58.025
2021-12-22 00:15:37,58.025
2021-12-22 00:15:38,58.025
2021-12-22 00:15:39,58.0293
2021-12-22 00:15:40,58.025
2021-12-22 00:15:41,58.0293
2021-12-22 00:15:42,58.025
2021-12-22 00:15:43,58.025
2021-12-22 00:15:44,58.025
2021-12-22 00:15:45,58.025
2021-12-22 00:15:46,58.025
2021-12-22 00:15:47,58.025
2021-12-22 00:15:48,58.025
2021-12-22 00:15:49,58.0293
2021-12-22 00:15:50,58.025
2021-12-22 00:15:51,58.0293
2021-12-22 00:15:52,58.0293
2021-12-22 00:15:53,58.025
2021-12-22 00:15:54,58.0293
2021-12-22 00:15:55,58.0293
2021-12-22 00:15:56,58.0293
2021-12-22 00:15:57,58.0293
2021-12-22 00:15:58,58.025
2021-12-22 00:15:59,58.025
2021-12-22 00:16:00,58.025
2021-12-22 00:16:01,58.0293
2021-12-22 00:16:02,58.0293
2021-12-22 00:16:03,58.025
2021-12-22 00:16:04,58.0293
2021-12-22 00:16:05,58.0293
2021-12-22 00:16:06,58.0293
2021-12-22 00:16:07,58.0293
2021-12-22 00:16:08,58.0293
2021-12-22 00:16:09,58.025
2021-12-22 00:16:10,58.0293
2021-12-22 00:16:11,58.0293
2021-12-22 00:16:12,58.0293
2021-12-22 00:16:13,58.0293
2021-12-22 00:16:14,58.0293
2021-12-22 00:16:15,58.0293
2021-12-22 00:16:16,58.0293
2021-12-22 00:16:17,58.0293
2021-12-22 00:16:18,58.0293
2021-12-22 00:16:19,58.0293
2021-12-22 00:16:20,58.0293
2021-12-22 00:16:21,58.0293
2021-12-22 00:16:22,58.0293
2021-12-22 00:16:23,58.025
2021-12-22 00:16:24,58.025
2021-12-22 00:16:25,58.0293
2021-12-22 00:16:26,58.025
2021-12-22 00:16:27,58.0293
2021-12-22 00:16:28,58.0293
2021-12-22 00:16:29,58.025
2021-12-22 00:16:30,58.025
2021-12-22 00:16:31,58.0293
2021-12-22 00:16:32,58.0293
2021-12-22 00:16:33,58.025
2021-12-22 00:16:34,58.025
2021-12-22 00:16:35,58.0293
2021-12-22 00:16:36,58.025
2021-12-22 00:16:37,58.0293
2021-12-22 00:16:38,58.025
2021-12-22 00:16:39,58.025
2021-12-22 00:16:40,58.0293
2021-12-22 00:16:41,58.0293
2021-12-22 00:16:42,58.025
2021-12-22 00:16:43,58.0293
2021-12-22 00:16:44,58.025
2021-12-22 00:16:45,58.0293
2021-12-22 00:16:46,58.025
2021-12-22 00:16:47,58.0293
2021-12-22 00:16:48,58.0293
2021-12-22 00:16:49,58.025
2021-12-22 00:16:50,58.0293
2021-12-22 00:16:51,58.025
2021-12-22 00:16:52,58.025
2021-12-22 00:16:53,58.025
2021-12-22 00:16:54,58.025
2021-12-22 00:16:55,58.0293
2021-12-22 00:16:56,58.0293
2021-12-22 00:16:57,58.0293
2021-12-22 00:16:58,58.0293
2021-12-22 00:16:59,58.025
2021-12-22 00:17:00,58.025
2021-12-22 00:17:01,58.0293
2021-12-22 00:17:02,58.0293
2021-12-22 00:17:03,58.0293
2021-12-22 00:17:04,58.0293
2021-12-22 00:17:05,58.0293
2021-12-22 00:17:06,58.0293
2021-12-22 00:17:07,58.025
2021-12-22 00:17:08,58.0293
2021-12-22 00:17:09,58.0293
2021-12-22 00:17:10,58.025
2021-12-22 00:17:11,58.0293
2021-12-22 00:17:12,58.025
2021-12-22 00:17:13,58.0293
2021-12-22 00:17:14,58.025
2021-12-22 00:17:15,58.0293
2021-12-22 00:17:16,58.0293
2021-12-22 00:17:17,58.0293
2021-12-22 00:17:18,58.0293
2021-12-22 00:17:19,58.0293
2021-12-22 00:17:20,58.025
2021-12-22 00:17:21,58.0293
2021-12-22 00:17:22,58.0293
2021-12-22 00:17:23,58.0293
2021-12-22 00:17:24,58.0293
2021-12-22 00:17:25,58.0293
2021-12-22 00:17:26,58.025
2021-12-22 00:17:27,58.025
2021-12-22 00:17:28,58.025
2021-12-22 00:17:29,58.025
2021-12-22 00:17:30,58.0293
2021-12-22 00:17:31,58.0293
2021-12-22 00:17:32,58.0293
2021-12-22 00:17:33,58.025
2021-12-22 00:17:34,58.025
2021-12-22 00:17:35,58.025
2021-12-22 00:17:36,58.025
2021-12-22 00:17:37,58.025
2021-12-22 00:17:38,58.025
2021-12-22 00:17:39,58.0293
2021-12-22 00:17:40,58.025
2021-12-22 00:17:41,58.0293
2021-12-22 00:17:42,58.0293
2021-12-22 00:17:43,58.025
2021-12-22 00:17:44,58.0293
2021-12-22 00:17:45,58.0293
2021-12-22 00:17:46,58.0293
2021-12-22 00:17:47,58.0293
2021-12-22 00:17:48,58.0293
2021-12-22 00:17:49,58.0293
2021-12-22 00:17:50,58.025
2021-12-22 00:17:51,58.0293
2021-12-22 00:17:52,58.025
2021-12-22 00:17:53,58.0293
2021-12-22 00:17:54,58.0293
2021-12-22 00:17:55,58.0293
2021-12-22 00:17:56,58.025
2021-12-22 00:17:57,58.0293
2021-12-22 00:17:58,58.025
2021-12-22 00:17:59,58.0293
2021-12-22 00:18:00,58.0293
2021-12-22 00:18:01,58.025
2021-12-22 00:18:02,58.025
2021-12-22 00:18:03,58.0293
2021-12-22 00:18:04,58.025
2021-12-22 00:18:05,58.025
2021-12-22 00:18:06,58.0293
2021-12-22 00:18:07,58.0293
2021-12-22 00:18:08,58.0293
2021-12-22 00:18:09,58.0293
2021-12-22 00:18:10,58.025
2021-12-22 00:18:11,58.025
2021-12-22 00:18:12,58.0293
2021-12-22 00:18:13,58.0293
2021-12-22 00:18:14,58.0293
2021-12-22 00:18:15,58.025
2021-12-22 00:18:16,58.025
2021-12-22 00:18:17,58.0293
2021-12-22 00:18:18,58.0293
2021-12-22 00:18:19,58.025
2021-12-22 00:18:20,58.0293
2021-12-22 00:18:21,58.025
2021-12-22 00:18:22,58.0293
2021-12-22 00:18:23,58.0293
2021-12-22 00:18:24,58.0293
2021-12-22 00:18:25,58.0293
2021-12-22 00:18:26,58.025
2021-12-22 00:18:27,58.025
2021-12-22 00:18:28,58.0293
2021-12-22 00:18:29,58.0293
2021-12-22 00:18:30,58.025
2021-12-22 00:18:31,58.025
2021-12-22 00:18:32,58.0293
2021-12-22 00:18:33,58.025
2021-12-22 00:18:34,58.0293
2021-12-22 00:18:35,58.025
2021-12-22 00:18:36,58.025
2021-12-22 00:18:37,58.0293
2021-12-22 00:18:38,58.025
2021-12-22 00:18:39,58.0293
2021-12-22 00:18:40,58.025
2021-12-22 00:18:41,58.0293
2021-12-22 00:18:42,58.025
2021-12-22 00:18:43,58.0293
2021-12-22 00:18:44,58.025
2021-12-22 00:18:45,58.0293
2021-12-22 00:18:46,58.025
2021-12-22 00:18:47,58.0293
2021-12-22 00:18:48,58.025
2021-12-22 00:18:49,58.025
2021-12-22 00:18:50,58.0293
2021-12-22 00:18:51,58.0293
2021-12-22 00:18:52,58.0293
2021-12-22 00:18:53,58.0293
2021-12-22 00:18:54,58.025
2021-12-22 00:18:55,58.025
2021-12-22 00:18:56,58.025
2021-12-22 00:18:57,58.025
2021-12-22 00:18:58,58.025
2021-12-22 00:18:59,58.025
2021-12-22 00:19:00,58.0293
2021-12-22 00:19:01,58.0293
2021-12-22 00:19:02,58.0293
2021-12-22 00:19:03,58.0293
2021-12-22 00:19:04,58.0293
2021-12-22 00:19:05,58.0293
2021-12-22 00:19:06,58.025
2021-12-22 00:19:07,58.025
2021-12-22 00:19:08,58.0293
2021-12-22 00:19:09,58.0293
2021-12-22 00:19:10,58.0293
2021-12-22 00:19:11,58.0293
2021-12-22 00:19:12,58.0293
2021-12-22 00:19:13,58.025
2021-12-22 00:19:14,58.025
2021-12-22 00:19:15,58.0293
2021-12-22 00:19:16,58.0293
2021-12-22 00:19:17,58.0293
2021-12-22 00:19:18,58.025
2021-12-22 00:19:19,58.0293
2021-12-22 00:19:20,58.0293
2021-12-22 00:19:21,58.025
2021-12-22 00:19:22,58.025
2021-12-22 00:19:23,58.0293
2021-12-22 00:19:24,58.0293
2021-12-22 00:19:25,58.0293
2021-12-22 00:19:26,58.025
2021-12-22 00:19:27,58.0293
2021-12-22 00:19:28,58.0293
2021-12-22 00:19:29,58.0293
2021-12-22 00:19:30,58.0293
2021-12-22 00:19:31,58.0293
2021-12-22 00:19:32,58.0293
2021-12-22 00:19:33,58.025
2021-12-22 00:19:34,58.025
2021-12-22 00:19:35,58.0293
2021-12-22 00:19:36,58.0293
2021-12-22 00:19:37,58.0293
2021-12-22 00:19:38,58.0293
2021-12-22 00:19:39,58.0293
2021-12-22 00:19:40,58.0293
2021-12-22 00:19:41,58.0293
2021-12-22 00:19:42,58.025
2021-12-22 00:19:43,58.025
2021-12-22 00:19:44,58.0293
2021-12-22 00:19:45,58.0293
2021-12-22 00:19:46,58.025
2021-12-22 00:19:47,58.025
2021-12-22 00:19:48,58.025
2021-12-22 00:19:49,58.025
2021-12-22 00:19:50,58.025
2021-12-22 00:19:51,58.025
2021-12-22 00:19:52,58.025
2021-12-22 00:19:53,58.0293
2021-12-22 00:19:54,58.0293
2021-12-22 00:19:55,58.0293
2021-12-22 00:19:56,58.025
2021-12-22 00:19:57,58.0293
2021-12-22 00:19:58,58.0293
2021-12-22 00:19:59,58.025
2021-12-22 00:20:00,58.025
2021-12-22 00:20:01,58.025
2021-12-22 00:20:02,58.0293
2021-12-22 00:20:03,58.025
2021-12-22 00:20:04,58.0293
2021-12-22 00:20:05,58.0293
2021-12-22 00:20:06,58.025
2021-12-22 00:20:07,58.0293
2021-12-22 00:20:08,58.0293
2021-12-22 00:20:09,58.0293
2021-12-22 00:20:10,58.0293
2021-12-22 00:20:11,58.025
2021-12-22 00:20:12,58.0293
2021-12-22 00:20:13,58.0293
2021-12-22 00:20:14,58.0293
2021-12-22 00:20:15,58.0293
2021-12-22 00:20:16,58.0293
2021-12-22 00:20:17,58.0293
2021-12-22 00:20:18,58.0293
2021-12-22 00:20:19,58.0293
2021-12-22 00:20:20,58.025
2021-12-22 00:20:21,58.0293
2021-12-22 00:20:22,58.0293
2021-12-22 00:20:23,58.0293
2021-12-22 00:20:24,58.025
2021-12-22 00:20:25,58.025
2021-12-22 00:20:26,58.0293
2021-12-22 00:20:27,58.025
2021-12-22 00:20:28,58.025
2021-12-22 00:20:29,58.0293
2021-12-22 00:20:30,58.0293
2021-12-22 00:20:31,58.0293
2021-12-22 00:20:32,58.0293
2021-12-22 00:20:33,58.025
2021-12-22 00:20:34,58.025
2021-12-22 00:20:35,58.0293
2021-12-22 00:20:36,58.025
2021-12-22 00:20:37,58.025
2021-12-22 00:20:38,58.025
2021-12-22 00:20:39,58.0293
2021-12-22 00:20:40,58.0293
2021-12-22 00:20:41,58.025
2021-12-22 00:20:42,58.0293
2021-12-22 00:20:43,58.025
2021-12-22 00:20:44,58.0293
2021-12-22 00:20:45,58.0293
2021-12-22 00:20:46,58.0293
2021-12-22 00:20:47,58.025
2021-12-22 00:20:48,58.025
2021-12-22 00:20:49,58.025
2021-12-22 00:20:50,58.0293
2021-12-22 00:20:51,58.0293
2021-12-22 00:20:52,58.025
2021-12-22 00:20:53,58.025
2021-12-22 00:20:54,58.0293
2021-12-22 00:20:55,58.0293
2021-12-22 00:20:56,58.0293
2021-12-22 00:20:57,58.0293
2021-12-22 00:20:58,58.0293
2021-12-22 00:20:59,58.025
2021-12-22 00:21:00,58.0293
2021-12-22 00:21:01,58.0293
2021-12-22 00:21:02,58.0293
2021-12-22 00:21:03,58.025
2021-12-22 00:21:04,58.0293
2021-12-22 00:21:05,58.0293
2021-12-22 00:21:06,58.0293
2021-12-22 00:21:07,58.025
2021-12-22 00:21:08,58.025
2021-12-22 00:21:09,58.025
2021-12-22 00:21:10,58.0293
2021-12-22 00:21:11,58.0293
2021-12-22 00:21:12,58.0293
2021-12-22 00:21:13,58.025
2021-12-22 00:21:14,58.0293
2021-12-22 00:21:15,58.025
2021-12-22 00:21:16,58.0293
2021-12-22 00:21:17,58.0293
2021-12-22 00:21:18,58.0293
2021-12-22 00:21:19,58.025
2021-12-22 00:21:20,58.025
2021-12-22 00:21:21,58.025
2021-12-22 00:21:22,58.025
2021-12-22 00:21:23,58.0293
2021-12-22 00:21:24,58.0293
2021-12-22 00:21:25,58.025
2021-12-22 00:21:26,58.0293
2021-12-22 00:21:27,58.0293
2021-12-22 00:21:28,58.025
2021-12-22 00:21:29,58.025
2021-12-22 00:21:30,58.025
2021-12-22 00:21:31,58.0293
2021-12-22 00:21:32,58.025
2021-12-22 00:21:33,58.0293
2021-12-22 00:21:34,58.0293
2021-12-22 00:21:35,58.025
2021-12-22 00:21:36,58.025
2021-12-22 00:21:37,58.0293
2021-12-22 00:21:38,58.0293
2021-12-22 00:21:39,58.025
2021-12-22 00:21:40,58.025
2021-12-22 00:21:41,58.0293
2021-12-22 00:21:42,58.025
2021-12-22 00:21:43,58.0293
2021-12-22 00:21:44,58.025
2021-12-22 00:21:45,58.0293
2021-12-22 00:21:46,58.0293
2021-12-22 00:21:47,58.0293
2021-12-22 00:21:48,58.0293
2021-12-22 00:21:49,58.025
2021-12-22 00:21:50,58.025
2021-12-22 00:21:51,58.025
2021-12-22 00:21:52,58.0293
2021-12-22 00:21:53,58.0293
2021-12-22 00:21:54,58.0293
2021-12-22 00:21:55,58.0293
2021-12-22 00:21:56,58.0293
2021-12-22 00:21:57,58.025
2021-12-22 00:21:58,58.025
2021-12-22 00:21:59,58.025
2021-12-22 00:22:00,58.0293
2021-12-22 00:22:01,58.0293
2021-12-22 00:22:02,58.0293
2021-12-22 00:22:03,58.025
2021-12-22 00:22:04,58.025
2021-12-22 00:22:05,58.025
2021-12-22 00:22:06,58.025
2021-12-22 00:22:07,58.025
2021-12-22 00:22:08,58.0293
2021-12-22 00:22:09,58.025
2021-12-22 00:22:10,58.0293
2021-12-22 00:22:11,58.0293
2021-12-22 00:22:12,58.0293
2021-12-22 00:22:13,58.0293
2021-12-22 00:22:14,58.0293
2021-12-22 00:22:15,58.0293
2021-12-22 00:22:16,58.0293
2021-12-22 00:22:17,58.0293
2021-12-22 00:22:18,58.025
2021-12-22 00:22:19,58.025
2021-12-22 00:22:20,58.025
2021-12-22 00:22:21,58.0293
2021-12-22 00:22:22,58.0293
2021-12-22 00:22:23,58.0293
2021-12-22 00:22:24,58.0293
2021-12-22 00:22:25,58.025
2021-12-22 00:22:26,58.025
2021-12-22 00:22:27,58.0293
2021-12-22 00:22:28,58.0293
2021-12-22 00:22:29,58.0293
2021-12-22 00:22:30,58.025
2021-12-22 00:22:31,58.0293
2021-12-22 00:22:32,58.0293
2021-12-22 00:22:33,58.0293
2021-12-22 00:22:34,58.025
2021-12-22 00:22:35,58.025
2021-12-22 00:22:36,58.025
2021-12-22 00:22:37,58.0293
2021-12-22 00:22:38,58.025
2021-12-22 00:22:39,58.0293
2021-12-22 00:22:40,58.025
2021-12-22 00:22:41,58.0293
2021-12-22 00:22:42,58.0293
2021-12-22 00:22:43,58.0293
2021-12-22 00:22:44,58.025
2021-12-22 00:22:45,58.0293
2021-12-22 00:22:46,58.0293
2021-12-22 00:22:47,58.025
2021-12-22 00:22:48,58.025
2021-12-22 00:22:49,58.0293
2021-12-22 00:22:50,58.0293
2021-12-22 00:22:51,58.0293
2021-12-22 00:22:52,58.0293
2021-12-22 00:22:53,58.0293
2021-12-22 00:22:54,58.0293
2021-12-22 00:22:55,58.025
2021-12-22 00:22:56,58.025
2021-12-22 00:22:57,58.025
2021-12-22 00:22:58,58.025
2021-12-22 00:22:59,58.025
2021-12-22 00:23:00,58.0293
2021-12-22 00:23:01,58.0293
2021-12-22 00:23:02,58.025
2021-12-22 00:23:03,58.025
2021-12-22 00:23:04,58.025
2021-12-22 00:23:05,58.0293
2021-12-22 00:23:06,58.025
2021-12-22 00:23:07,58.0293
2021-12-22 00:23:08,58.0293
2021-12-22 00:23:09,58.0293
2021-12-22 00:23:10,58.0293
2021-12-22 00:23:11,58.0293
2021-12-22 00:23:12,58.0293
2021-12-22 00:23:13,58.025
2021-12-22 00:23:14,58.0293
2021-12-22 00:23:15,58.0293
2021-12-22 00:23:16,58.0293
2021-12-22 00:23:17,58.025
2021-12-22 00:23:18,58.0293
2021-12-22 00:23:19,58.0293
2021-12-22 00:23:20,58.0293
2021-12-22 00:23:21,58.0293
2021-12-22 00:23:22,58.0293
2021-12-22 00:23:23,58.025
2021-12-22 00:23:24,58.025
2021-12-22 00:23:25,58.025
2021-12-22 00:23:26,58.025
2021-12-22 00:23:27,58.0293
2021-12-22 00:23:28,58.0293
2021-12-22 00:23:29,58.0293
2021-12-22 00:23:30,58.0293
2021-12-22 00:23:31,58.025
2021-12-22 00:23:32,58.025
2021-12-22 00:23:33,58.025
2021-12-22 00:23:34,58.0293
2021-12-22 00:23:35,58.025
2021-12-22 00:23:36,58.0293
2021-12-22 00:23:37,58.0293
2021-12-22 00:23:38,58.0293
2021-12-22 00:23:39,58.0293
2021-12-22 00:23:40,58.025
2021-12-22 00:23:41,58.025
2021-12-22 00:23:42,58.0293
2021-12-22 00:23:43,58.025
2021-12-22 00:23:44,58.025
2021-12-22 00:23:45,58.0293
2021-12-22 00:23:46,58.0293
2021-12-22 00:23:47,58.0293
2021-12-22 00:23:48,58.025
2021-12-22 00:23:49,58.0293
2021-12-22 00:23:50,58.0293
2021-12-22 00:23:51,58.0293
2021-12-22 00:23:52,58.0935
2021-12-22 00:23:53,58.2034
2021-12-22 00:23:54,58.2934
2021-12-22 00:23:55,58.3933
2021-12-22 00:23:56,58.5386
2021-12-22 00:23:57,58.6512
2021-12-22 00:23:58,58.8458
2021-12-22 00:23:59,58.8458
2021-12-22 00:24:00,58.9482
2021-12-22 00:24:01,59.0505
2021-12-22 00:24:02,59.2277
2021-12-22 00:24:03,59.3337
2021-12-22 00:24:04,59.4397
2021-12-22 00:24:05,59.5457
2021-12-22 00:24:06,59.641
2021-12-22 00:24:07,59.7576
2021-12-22 00:24:08,59.5884
2021-12-22 00:24:09,59.6867
2021-12-22 00:24:10,59.796
2021-12-22 00:24:11,59.9052
2021-12-22 00:24:12,60.0
2021-12-22 00:24:13,60.0
2021-12-22 00:24:14,59.6863
2021-12-22 00:24:15,59.7971
2021-12-22 00:24:16,59.9079
2021-12-22 00:24:17,60.0
2021-12-22 00:24:18,60.0
2021-12-22 00:24:19,60.0
2021-12-22 00:24:20,59.5772
2021-12-22 00:24:21,59.6724
2021-12-22 00:24:22,59.7771
2021-12-22 00:24:23,59.8628
2021-12-22 00:24:24,59.958
2021-12-22 00:24:25,60.0
2021-12-22 00:24:26,59.571
2021-12-22 00:24:27,59.6472
2021-12-22 00:24:28,59.7311
2021-12-22 00:24:29,59.8074
2021-12-22 00:24:30,59.8836
2021-12-22 00:24:31,59.9599
2021-12-22 00:24:32,59.494
2021-12-22 00:24:33,59.5393
2021-12-22 00:24:34,59.58
2021-12-22 00:24:35,59.6253
2021-12-22 00:24:36,59.6706
2021-12-22 00:24:37,59.7159
2021-12-22 00:24:38,59.6338
2021-12-22 00:24:39,59.6727
2021-12-22 00:24:40,59.7158
2021-12-22 00:24:41,59.759
2021-12-22 00:24:42,59.8497
2021-12-22 00:24:43,59.8497
2021-12-22 00:24:44,59.8071
2021-12-22 00:24:45,59.8415
2021-12-22 00:24:46,59.8835
2021-12-22 00:24:47,59.9179
2021-12-22 00:24:48,59.956
2021-12-22 00:24:49,59.998
2021-12-22 00:24:50,59.8845
2021-12-22 00:24:51,59.9183
2021-12-22 00:24:52,59.9558
2021-12-22 00:24:53,59.9934
2021-12-22 00:24:54,60.0
2021-12-22 00:24:55,60.0
2021-12-22 00:24:56,60.0
2021-12-22 00:24:57,60.0
2021-12-22 00:24:58,60.0
2021-12-22 00:24:59,60.0
2021-12-22 00:25:00,60.0
2021-12-22 00:25:01,60.0
2021-12-22 00:25:02,59.6441
2021-12-22 00:25:03,59.6821
2021-12-22 00:25:04,59.7201
2021-12-22 00:25:05,59.7619
2021-12-22 00:25:06,59.796
2021-12-22 00:25:07,59.834
2021-12-22 00:25:08,59.643
2021-12-22 00:25:09,59.6677
2021-12-22 00:25:10,59.6949
2021-12-22 00:25:11,59.7196
2021-12-22 00:25:12,59.7419
2021-12-22 00:25:13,59.7666
2021-12-22 00:25:14,59.7967
2021-12-22 00:25:15,59.8242
2021-12-22 00:25:16,59.8467
2021-12-22 00:25:17,59.8741
2021-12-22 00:25:18,59.8991
2021-12-22 00:25:19,59.9241
2021-12-22 00:25:20,59.8482
2021-12-22 00:25:21,59.8887
2021-12-22 00:25:22,59.906
2021-12-22 00:25:23,59.906
2021-12-22 00:25:24,59.9272
2021-12-22 00:25:25,59.9465
2021-12-22 00:25:26,59.7381
2021-12-22 00:25:27,59.7449
2021-12-22 00:25:28,59.7504
2021-12-22 00:25:29,59.7572
2021-12-22 00:25:30,59.7627
2021-12-22 00:25:31,59.7694
2021-12-22 00:25:32,59.7414
2021-12-22 00:25:33,59.7457
2021-12-22 00:25:34,59.7499
2021-12-22 00:25:35,59.7541
2021-12-22 00:25:36,59.7584
2021-12-22 00:25:37,59.7626
2021-12-22 00:25:38,59.4709
2021-12-22 00:25:39,59.4581
2021-12-22 00:25:40,59.4452
2021-12-22 00:25:41,59.4336
2021-12-22 00:25:42,59.4195
2021-12-22 00:25:43,59.4079
2021-12-22 00:25:44,59.1926
2021-12-22 00:25:45,59.1706
2021-12-22 00:25:46,59.1437
2021-12-22 00:25:47,59.1193
2021-12-22 00:25:48,59.0974
2021-12-22 00:25:49,59.0705
2021-12-22 00:25:50,58.9235
2021-12-22 00:25:51,58.8918
2021-12-22 00:25:52,58.8602
2021-12-22 00:25:53,58.8286
2021-12-22 00:25:54,58.797
2021-12-22 00:25:55,58.7622
2021-12-22 00:25:56,58.7622
2021-12-22 00:25:57,58.7653
2021-12-22 00:25:58,58.7622
2021-12-22 00:25:59,58.7653
2021-12-22 00:26:00,58.7622
2021-12-22 00:26:01,58.7622
2021-12-22 00:26:02,58.7653
2021-12-22 00:26:03,58.7653
2021-12-22 00:26:04,58.7653
2021-12-22 00:26:05,58.7622
2021-12-22 00:26:06,58.7653
2021-12-22 00:26:07,58.7653
2021-12-22 00:26:08,58.7653
2021-12-22 00:26:09,58.7622
2021-12-22 00:26:10,58.7653
2021-12-22 00:26:11,58.7622
2021-12-22 00:26:12,58.7622
2021-12-22 00:26:13,58.7653
2021-12-22 00:26:14,58.7653
2021-12-22 00:26:15,58.7653
2021-12-22 00:26:16,58.7653
2021-12-22 00:26:17,58.7622
2021-12-22 00:26:18,58.7653
2021-12-22 00:26:19,58.7653
2021-12-22 00:26:20,58.7653
2021-12-22 00:26:21,58.7622
2021-12-22 00:26:22,58.7653
2021-12-22 00:26:23,58.7622
2021-12-22 00:26:24,58.7653
2021-12-22 00:26:25,58.7653
2021-12-22 00:26:26,58.7653
2021-12-22 00:26:27,58.7622
2021-12-22 00:26:28,58.7653
