时间,主蒸汽流量
2021-12-22 00:13:00,53.6386
2021-12-22 00:13:01,53.2827
2021-12-22 00:13:02,53.729
2021-12-22 00:13:03,53.3859
2021-12-22 00:13:04,53.364
2021-12-22 00:13:05,53.5691
2021-12-22 00:13:06,53.3872
2021-12-22 00:13:07,53.5318
2021-12-22 00:13:08,53.2477
2021-12-22 00:13:09,53.61
2021-12-22 00:13:10,53.48
2021-12-22 00:13:11,53.3871
2021-12-22 00:13:12,53.6968
2021-12-22 00:13:13,53.4881
2021-12-22 00:13:14,53.6195
2021-12-22 00:13:15,53.5737
2021-12-22 00:13:16,53.469
2021-12-22 00:13:17,53.7964
2021-12-22 00:13:18,53.7384
2021-12-22 00:13:19,53.8038
2021-12-22 00:13:20,53.7357
2021-12-22 00:13:21,53.5983
2021-12-22 00:13:22,53.7756
2021-12-22 00:13:23,53.7118
2021-12-22 00:13:24,53.9536
2021-12-22 00:13:25,53.4926
2021-12-22 00:13:26,53.8292
2021-12-22 00:13:27,53.8292
2021-12-22 00:13:28,53.684
2021-12-22 00:13:29,53.7773
2021-12-22 00:13:30,53.854
2021-12-22 00:13:31,53.713
2021-12-22 00:13:32,53.7681
2021-12-22 00:13:33,53.6715
2021-12-22 00:13:34,53.7903
2021-12-22 00:13:35,53.8839
2021-12-22 00:13:36,53.6782
2021-12-22 00:13:37,53.8716
2021-12-22 00:13:38,53.985
2021-12-22 00:13:39,54.0422
2021-12-22 00:13:40,53.7439
2021-12-22 00:13:41,53.7754
2021-12-22 00:13:42,53.8009
2021-12-22 00:13:43,53.6685
2021-12-22 00:13:44,54.0212
2021-12-22 00:13:45,53.8753
2021-12-22 00:13:46,54.1532
2021-12-22 00:13:47,54.3585
2021-12-22 00:13:48,54.1086
2021-12-22 00:13:49,54.0476
2021-12-22 00:13:50,54.0325
2021-12-22 00:13:51,53.8835
2021-12-22 00:13:52,54.2216
2021-12-22 00:13:53,54.1875
2021-12-22 00:13:54,54.2253
2021-12-22 00:13:55,54.261
2021-12-22 00:13:56,54.1259
2021-12-22 00:13:57,54.381
2021-12-22 00:13:58,54.1868
2021-12-22 00:13:59,54.1753
2021-12-22 00:14:00,54.3939
2021-12-22 00:14:01,54.3671
2021-12-22 00:14:02,54.5545
2021-12-22 00:14:03,54.1133
2021-12-22 00:14:04,54.3337
2021-12-22 00:14:05,54.4998
2021-12-22 00:14:06,54.5018
2021-12-22 00:14:07,54.3483
2021-12-22 00:14:08,54.5413
2021-12-22 00:14:09,54.5413
2021-12-22 00:14:10,54.5686
2021-12-22 00:14:11,54.6092
2021-12-22 00:14:12,54.5067
2021-12-22 00:14:13,54.6456
2021-12-22 00:14:14,54.6376
2021-12-22 00:14:15,54.5631
2021-12-22 00:14:16,54.6322
2021-12-22 00:14:17,54.6948
2021-12-22 00:14:18,54.9358
2021-12-22 00:14:19,54.7042
2021-12-22 00:14:20,54.6161
2021-12-22 00:14:21,54.6443
2021-12-22 00:14:22,54.6488
2021-12-22 00:14:23,54.8572
2021-12-22 00:14:24,54.717
2021-12-22 00:14:25,54.741
2021-12-22 00:14:26,54.8024
2021-12-22 00:14:27,54.9311
2021-12-22 00:14:28,54.6799
2021-12-22 00:14:29,55.036
2021-12-22 00:14:30,55.0353
2021-12-22 00:14:31,55.1688
2021-12-22 00:14:32,55.2866
2021-12-22 00:14:33,55.0974
2021-12-22 00:14:34,54.9863
2021-12-22 00:14:35,54.9846
2021-12-22 00:14:36,55.2754
2021-12-22 00:14:37,55.2989
2021-12-22 00:14:38,55.2356
2021-12-22 00:14:39,55.4095
2021-12-22 00:14:40,55.4454
2021-12-22 00:14:41,55.3808
2021-12-22 00:14:42,55.4946
2021-12-22 00:14:43,55.4531
2021-12-22 00:14:44,55.4321
2021-12-22 00:14:45,55.5513
2021-12-22 00:14:46,55.3156
2021-12-22 00:14:47,55.5365
2021-12-22 00:14:48,55.6921
2021-12-22 00:14:49,55.6544
2021-12-22 00:14:50,55.6093
2021-12-22 00:14:51,55.6737
2021-12-22 00:14:52,55.6737
2021-12-22 00:14:53,55.8165
2021-12-22 00:14:54,55.928
2021-12-22 00:14:55,55.7861
2021-12-22 00:14:56,55.8054
2021-12-22 00:14:57,55.8748
2021-12-22 00:14:58,55.9342
2021-12-22 00:14:59,55.9542
2021-12-22 00:15:00,55.9007
2021-12-22 00:15:01,56.2301
2021-12-22 00:15:02,56.1683
2021-12-22 00:15:03,56.0753
2021-12-22 00:15:04,56.0659
2021-12-22 00:15:05,55.9036
2021-12-22 00:15:06,56.0103
2021-12-22 00:15:07,56.0405
2021-12-22 00:15:08,56.2096
2021-12-22 00:15:09,56.1478
2021-12-22 00:15:10,56.1375
2021-12-22 00:15:11,56.203
2021-12-22 00:15:12,56.1125
2021-12-22 00:15:13,56.4149
2021-12-22 00:15:14,56.2764
2021-12-22 00:15:15,56.4086
2021-12-22 00:15:16,56.4862
2021-12-22 00:15:17,56.491
2021-12-22 00:15:18,56.582
2021-12-22 00:15:19,56.438
2021-12-22 00:15:20,56.688
2021-12-22 00:15:21,56.5577
2021-12-22 00:15:22,56.5458
2021-12-22 00:15:23,56.4362
2021-12-22 00:15:24,56.6805
2021-12-22 00:15:25,56.8099
2021-12-22 00:15:26,56.3581
2021-12-22 00:15:27,56.7786
2021-12-22 00:15:28,56.9529
2021-12-22 00:15:29,56.6492
2021-12-22 00:15:30,56.7162
2021-12-22 00:15:31,57.0649
2021-12-22 00:15:32,56.8001
2021-12-22 00:15:33,56.8395
2021-12-22 00:15:34,57.0071
2021-12-22 00:15:35,56.8892
2021-12-22 00:15:36,57.1089
2021-12-22 00:15:37,57.09
2021-12-22 00:15:38,57.3444
2021-12-22 00:15:39,57.042
2021-12-22 00:15:40,56.9717
2021-12-22 00:15:41,57.2055
2021-12-22 00:15:42,57.2309
2021-12-22 00:15:43,57.1939
2021-12-22 00:15:44,57.1124
2021-12-22 00:15:45,57.3539
2021-12-22 00:15:46,57.2842
2021-12-22 00:15:47,57.1704
2021-12-22 00:15:48,57.1244
2021-12-22 00:15:49,57.3088
2021-12-22 00:15:50,57.4273
2021-12-22 00:15:51,57.6625
2021-12-22 00:15:52,57.4098
2021-12-22 00:15:53,57.5053
2021-12-22 00:15:54,57.5306
2021-12-22 00:15:55,57.4185
2021-12-22 00:15:56,57.5083
2021-12-22 00:15:57,57.5666
2021-12-22 00:15:58,57.6738
2021-12-22 00:15:59,57.6561
2021-12-22 00:16:00,57.5653
2021-12-22 00:16:01,57.6157
2021-12-22 00:16:02,57.7889
2021-12-22 00:16:03,57.843
2021-12-22 00:16:04,57.6901
2021-12-22 00:16:05,57.5917
2021-12-22 00:16:06,57.7712
2021-12-22 00:16:07,58.0148
2021-12-22 00:16:08,57.863
2021-12-22 00:16:09,57.8768
2021-12-22 00:16:10,57.7737
2021-12-22 00:16:11,57.974
2021-12-22 00:16:12,58.0465
2021-12-22 00:16:13,57.9851
2021-12-22 00:16:14,57.9851
2021-12-22 00:16:15,57.8954
2021-12-22 00:16:16,57.9669
2021-12-22 00:16:17,58.3304
2021-12-22 00:16:18,58.2657
2021-12-22 00:16:19,58.0964
2021-12-22 00:16:20,58.2973
2021-12-22 00:16:21,58.4143
2021-12-22 00:16:22,58.4625
2021-12-22 00:16:23,58.5183
2021-12-22 00:16:24,58.104
2021-12-22 00:16:25,58.2912
2021-12-22 00:16:26,58.295
2021-12-22 00:16:27,58.3819
2021-12-22 00:16:28,58.4179
2021-12-22 00:16:29,58.4912
2021-12-22 00:16:30,58.3997
2021-12-22 00:16:31,58.4707
2021-12-22 00:16:32,58.5499
2021-12-22 00:16:33,58.5145
2021-12-22 00:16:34,58.445
2021-12-22 00:16:35,58.5047
2021-12-22 00:16:36,58.4529
2021-12-22 00:16:37,58.664
2021-12-22 00:16:38,58.6688
2021-12-22 00:16:39,58.9592
2021-12-22 00:16:40,58.7037
2021-12-22 00:16:41,58.8959
2021-12-22 00:16:42,58.8047
2021-12-22 00:16:43,58.8447
2021-12-22 00:16:44,58.6891
2021-12-22 00:16:45,58.7266
2021-12-22 00:16:46,58.7233
2021-12-22 00:16:47,59.0225
2021-12-22 00:16:48,58.8809
2021-12-22 00:16:49,58.9449
2021-12-22 00:16:50,59.0685
2021-12-22 00:16:51,59.066
2021-12-22 00:16:52,58.9564
2021-12-22 00:16:53,59.1114
2021-12-22 00:16:54,58.9926
2021-12-22 00:16:55,59.0997
2021-12-22 00:16:56,59.044
2021-12-22 00:16:57,59.1167
2021-12-22 00:16:58,59.4041
2021-12-22 00:16:59,59.4406
2021-12-22 00:17:00,59.25
2021-12-22 00:17:01,59.0419
2021-12-22 00:17:02,59.435
2021-12-22 00:17:03,59.4262
2021-12-22 00:17:04,59.2855
2021-12-22 00:17:05,59.669
2021-12-22 00:17:06,59.3621
2021-12-22 00:17:07,59.3921
2021-12-22 00:17:08,59.6044
2021-12-22 00:17:09,59.4202
2021-12-22 00:17:10,59.4265
2021-12-22 00:17:11,59.8347
2021-12-22 00:17:12,59.4946
2021-12-22 00:17:13,59.8269
2021-12-22 00:17:14,59.7535
2021-12-22 00:17:15,59.7013
2021-12-22 00:17:16,59.7805
2021-12-22 00:17:17,59.8757
2021-12-22 00:17:18,60.0525
2021-12-22 00:17:19,59.6067
2021-12-22 00:17:20,59.9265
2021-12-22 00:17:21,59.8142
2021-12-22 00:17:22,60.0212
2021-12-22 00:17:23,60.0047
2021-12-22 00:17:24,60.1219
2021-12-22 00:17:25,59.9436
2021-12-22 00:17:26,60.0323
2021-12-22 00:17:27,59.796
2021-12-22 00:17:28,60.2794
2021-12-22 00:17:29,60.1013
2021-12-22 00:17:30,59.9924
2021-12-22 00:17:31,60.2354
2021-12-22 00:17:32,60.318
2021-12-22 00:17:33,60.1875
2021-12-22 00:17:34,60.1547
2021-12-22 00:17:35,60.1152
2021-12-22 00:17:36,60.1777
2021-12-22 00:17:37,60.5874
2021-12-22 00:17:38,60.5874
2021-12-22 00:17:39,60.4549
2021-12-22 00:17:40,60.4127
2021-12-22 00:17:41,60.3654
2021-12-22 00:17:42,60.6543
2021-12-22 00:17:43,60.516
2021-12-22 00:17:44,60.3597
2021-12-22 00:17:45,60.4193
2021-12-22 00:17:46,60.6035
2021-12-22 00:17:47,60.4185
2021-12-22 00:17:48,60.4874
2021-12-22 00:17:49,60.5908
2021-12-22 00:17:50,60.5017
2021-12-22 00:17:51,60.776
2021-12-22 00:17:52,60.6126
2021-12-22 00:17:53,60.5927
2021-12-22 00:17:54,60.778
2021-12-22 00:17:55,60.6375
2021-12-22 00:17:56,60.8818
2021-12-22 00:17:57,60.8137
2021-12-22 00:17:58,60.7503
2021-12-22 00:17:59,61.1172
2021-12-22 00:18:00,60.8602
2021-12-22 00:18:01,60.8532
2021-12-22 00:18:02,61.0202
2021-12-22 00:18:03,61.0038
2021-12-22 00:18:04,60.9815
2021-12-22 00:18:05,61.111
2021-12-22 00:18:06,60.9942
2021-12-22 00:18:07,61.1878
2021-12-22 00:18:08,61.19
2021-12-22 00:18:09,61.1745
2021-12-22 00:18:10,61.0713
2021-12-22 00:18:11,61.0671
2021-12-22 00:18:12,61.3914
2021-12-22 00:18:13,61.3395
2021-12-22 00:18:14,61.3826
2021-12-22 00:18:15,61.3482
2021-12-22 00:18:16,61.3112
2021-12-22 00:18:17,61.487
2021-12-22 00:18:18,61.3413
2021-12-22 00:18:19,61.4642
2021-12-22 00:18:20,61.43
2021-12-22 00:18:21,61.4149
2021-12-22 00:18:22,61.6021
2021-12-22 00:18:23,61.3498
2021-12-22 00:18:24,61.6114
2021-12-22 00:18:25,61.4784
2021-12-22 00:18:26,61.48
2021-12-22 00:18:27,61.8204
2021-12-22 00:18:28,61.5685
2021-12-22 00:18:29,61.6318
2021-12-22 00:18:30,61.5387
2021-12-22 00:18:31,61.6841
2021-12-22 00:18:32,61.6349
2021-12-22 00:18:33,61.7432
2021-12-22 00:18:34,61.9473
2021-12-22 00:18:35,61.8996
2021-12-22 00:18:36,61.7869
2021-12-22 00:18:37,61.8352
2021-12-22 00:18:38,61.712
2021-12-22 00:18:39,61.8415
2021-12-22 00:18:40,61.9548
2021-12-22 00:18:41,61.6457
2021-12-22 00:18:42,61.8701
2021-12-22 00:18:43,61.8638
2021-12-22 00:18:44,61.944
2021-12-22 00:18:45,61.8967
2021-12-22 00:18:46,61.818
2021-12-22 00:18:47,61.9813
2021-12-22 00:18:48,61.9423
2021-12-22 00:18:49,61.863
2021-12-22 00:18:50,61.7943
2021-12-22 00:18:51,62.044
2021-12-22 00:18:52,62.1949
2021-12-22 00:18:53,62.0732
2021-12-22 00:18:54,62.3023
2021-12-22 00:18:55,61.9258
2021-12-22 00:18:56,62.0528
2021-12-22 00:18:57,62.0445
2021-12-22 00:18:58,62.1241
2021-12-22 00:18:59,62.1832
2021-12-22 00:19:00,62.1761
2021-12-22 00:19:01,62.1761
2021-12-22 00:19:02,62.1634
2021-12-22 00:19:03,62.1604
2021-12-22 00:19:04,61.9613
2021-12-22 00:19:05,62.2926
2021-12-22 00:19:06,62.0543
2021-12-22 00:19:07,62.3828
2021-12-22 00:19:08,62.4042
2021-12-22 00:19:09,62.4581
2021-12-22 00:19:10,62.4728
2021-12-22 00:19:11,62.1488
2021-12-22 00:19:12,62.2331
2021-12-22 00:19:13,62.3379
2021-12-22 00:19:14,62.4449
2021-12-22 00:19:15,62.391
2021-12-22 00:19:16,62.2486
2021-12-22 00:19:17,62.4496
2021-12-22 00:19:18,62.174
2021-12-22 00:19:19,62.2347
2021-12-22 00:19:20,62.4542
2021-12-22 00:19:21,62.6344
2021-12-22 00:19:22,62.278
2021-12-22 00:19:23,62.6419
2021-12-22 00:19:24,62.4397
2021-12-22 00:19:25,62.5089
2021-12-22 00:19:26,62.6258
2021-12-22 00:19:27,62.4234
2021-12-22 00:19:28,62.4816
2021-12-22 00:19:29,62.5542
2021-12-22 00:19:30,62.7732
2021-12-22 00:19:31,62.4655
2021-12-22 00:19:32,62.5364
2021-12-22 00:19:33,62.5736
2021-12-22 00:19:34,62.6145
2021-12-22 00:19:35,62.5915
2021-12-22 00:19:36,62.6583
2021-12-22 00:19:37,62.6092
2021-12-22 00:19:38,62.4346
2021-12-22 00:19:39,62.7218
2021-12-22 00:19:40,62.8026
2021-12-22 00:19:41,62.8026
2021-12-22 00:19:42,62.6003
2021-12-22 00:19:43,62.6281
2021-12-22 00:19:44,62.1898
2021-12-22 00:19:45,62.7421
2021-12-22 00:19:46,62.7839
2021-12-22 00:19:47,62.7386
2021-12-22 00:19:48,62.8096
2021-12-22 00:19:49,62.582
2021-12-22 00:19:50,62.5752
2021-12-22 00:19:51,62.4274
2021-12-22 00:19:52,62.6581
2021-12-22 00:19:53,62.4781
2021-12-22 00:19:54,62.4896
2021-12-22 00:19:55,62.701
2021-12-22 00:19:56,62.6435
2021-12-22 00:19:57,62.8132
2021-12-22 00:19:58,62.4823
2021-12-22 00:19:59,62.5905
2021-12-22 00:20:00,62.5973
2021-12-22 00:20:01,62.6251
2021-12-22 00:20:02,62.7234
2021-12-22 00:20:03,62.7481
2021-12-22 00:20:04,62.665
2021-12-22 00:20:05,62.6502
2021-12-22 00:20:06,62.8122
2021-12-22 00:20:07,62.5295
2021-12-22 00:20:08,62.7114
2021-12-22 00:20:09,62.7109
2021-12-22 00:20:10,62.5684
2021-12-22 00:20:11,62.7309
2021-12-22 00:20:12,62.6707
2021-12-22 00:20:13,62.7225
2021-12-22 00:20:14,62.8673
2021-12-22 00:20:15,62.8116
2021-12-22 00:20:16,62.7691
2021-12-22 00:20:17,62.7146
2021-12-22 00:20:18,62.7513
2021-12-22 00:20:19,62.8254
2021-12-22 00:20:20,62.9329
2021-12-22 00:20:21,63.0233
2021-12-22 00:20:22,62.7775
2021-12-22 00:20:23,62.7775
2021-12-22 00:20:24,62.8454
2021-12-22 00:20:25,62.8058
2021-12-22 00:20:26,62.7599
2021-12-22 00:20:27,63.0963
2021-12-22 00:20:28,62.712
2021-12-22 00:20:29,62.9312
2021-12-22 00:20:30,62.8768
2021-12-22 00:20:31,63.1478
2021-12-22 00:20:32,62.9088
2021-12-22 00:20:33,62.9015
2021-12-22 00:20:34,62.8796
2021-12-22 00:20:35,62.8946
2021-12-22 00:20:36,63.0599
2021-12-22 00:20:37,62.8242
2021-12-22 00:20:38,62.9403
2021-12-22 00:20:39,62.971
2021-12-22 00:20:40,62.942
2021-12-22 00:20:41,62.7934
2021-12-22 00:20:42,62.6825
2021-12-22 00:20:43,62.9311
2021-12-22 00:20:44,62.4792
2021-12-22 00:20:45,62.7828
2021-12-22 00:20:46,62.4937
2021-12-22 00:20:47,63.0478
2021-12-22 00:20:48,62.8076
2021-12-22 00:20:49,62.9151
2021-12-22 00:20:50,62.6407
2021-12-22 00:20:51,62.792
2021-12-22 00:20:52,62.7545
2021-12-22 00:20:53,62.6926
2021-12-22 00:20:54,62.6868
2021-12-22 00:20:55,62.7728
2021-12-22 00:20:56,62.7723
2021-12-22 00:20:57,62.8094
2021-12-22 00:20:58,62.8209
2021-12-22 00:20:59,62.895
2021-12-22 00:21:00,62.8506
2021-12-22 00:21:01,62.7601
2021-12-22 00:21:02,62.7779
2021-12-22 00:21:03,62.6995
2021-12-22 00:21:04,62.8717
2021-12-22 00:21:05,62.8717
2021-12-22 00:21:06,62.6974
2021-12-22 00:21:07,62.7862
2021-12-22 00:21:08,62.5845
2021-12-22 00:21:09,62.922
2021-12-22 00:21:10,62.9895
2021-12-22 00:21:11,62.9105
2021-12-22 00:21:12,62.6539
2021-12-22 00:21:13,62.7821
2021-12-22 00:21:14,62.6939
2021-12-22 00:21:15,62.8119
2021-12-22 00:21:16,62.9248
2021-12-22 00:21:17,62.7936
2021-12-22 00:21:18,62.6401
2021-12-22 00:21:19,62.9015
2021-12-22 00:21:20,62.659
2021-12-22 00:21:21,62.6773
2021-12-22 00:21:22,62.789
2021-12-22 00:21:23,62.6401
2021-12-22 00:21:24,62.7117
2021-12-22 00:21:25,62.6659
2021-12-22 00:21:26,63.1003
2021-12-22 00:21:27,62.9152
2021-12-22 00:21:28,62.8791
2021-12-22 00:21:29,62.8442
2021-12-22 00:21:30,62.7068
2021-12-22 00:21:31,62.5381
2021-12-22 00:21:32,62.862
2021-12-22 00:21:33,62.6344
2021-12-22 00:21:34,62.7756
2021-12-22 00:21:35,62.6657
2021-12-22 00:21:36,62.7069
2021-12-22 00:21:37,62.5281
2021-12-22 00:21:38,62.6244
2021-12-22 00:21:39,62.6965
2021-12-22 00:21:40,62.547
2021-12-22 00:21:41,62.6886
2021-12-22 00:21:42,62.4413
2021-12-22 00:21:43,62.4104
2021-12-22 00:21:44,62.5519
2021-12-22 00:21:45,62.4944
2021-12-22 00:21:46,62.6199
2021-12-22 00:21:47,62.5607
2021-12-22 00:21:48,62.712
2021-12-22 00:21:49,62.5533
2021-12-22 00:21:50,62.7024
2021-12-22 00:21:51,62.7921
2021-12-22 00:21:52,62.6916
2021-12-22 00:21:53,62.6641
2021-12-22 00:21:54,62.3914
2021-12-22 00:21:55,62.4621
2021-12-22 00:21:56,62.5688
2021-12-22 00:21:57,62.5454
2021-12-22 00:21:58,62.6033
2021-12-22 00:21:59,62.5343
2021-12-22 00:22:00,62.4785
2021-12-22 00:22:01,62.4161
2021-12-22 00:22:02,62.6037
2021-12-22 00:22:03,62.5005
2021-12-22 00:22:04,62.4781
2021-12-22 00:22:05,62.4746
2021-12-22 00:22:06,62.5292
2021-12-22 00:22:07,62.5671
2021-12-22 00:22:08,62.6227
2021-12-22 00:22:09,62.359
2021-12-22 00:22:10,62.3889
2021-12-22 00:22:11,62.3544
2021-12-22 00:22:12,62.2611
2021-12-22 00:22:13,62.4665
2021-12-22 00:22:14,62.4136
2021-12-22 00:22:15,62.3543
2021-12-22 00:22:16,62.3101
2021-12-22 00:22:17,62.333
2021-12-22 00:22:18,62.1053
2021-12-22 00:22:19,62.416
2021-12-22 00:22:20,62.2755
2021-12-22 00:22:21,62.288
2021-12-22 00:22:22,62.2695
2021-12-22 00:22:23,62.0797
2021-12-22 00:22:24,62.019
2021-12-22 00:22:25,62.2384
2021-12-22 00:22:26,62.0305
2021-12-22 00:22:27,62.0371
2021-12-22 00:22:28,62.0457
2021-12-22 00:22:29,62.2749
2021-12-22 00:22:30,62.0903
2021-12-22 00:22:31,62.1451
2021-12-22 00:22:32,62.1849
2021-12-22 00:22:33,61.9339
2021-12-22 00:22:34,62.1653
2021-12-22 00:22:35,61.9803
2021-12-22 00:22:36,61.8945
2021-12-22 00:22:37,61.8627
2021-12-22 00:22:38,62.0151
2021-12-22 00:22:39,61.7722
2021-12-22 00:22:40,61.7303
2021-12-22 00:22:41,61.9044
2021-12-22 00:22:42,61.6535
2021-12-22 00:22:43,61.6489
2021-12-22 00:22:44,61.799
2021-12-22 00:22:45,61.814
2021-12-22 00:22:46,61.4413
2021-12-22 00:22:47,61.7503
2021-12-22 00:22:48,61.7426
2021-12-22 00:22:49,61.7827
2021-12-22 00:22:50,61.6249
2021-12-22 00:22:51,61.6565
2021-12-22 00:22:52,61.618
2021-12-22 00:22:53,61.7287
2021-12-22 00:22:54,61.4273
2021-12-22 00:22:55,61.4593
2021-12-22 00:22:56,61.5067
2021-12-22 00:22:57,61.488
2021-12-22 00:22:58,61.607
2021-12-22 00:22:59,61.5907
2021-12-22 00:23:00,61.5034
2021-12-22 00:23:01,61.4099
2021-12-22 00:23:02,61.47
2021-12-22 00:23:03,61.2938
2021-12-22 00:23:04,61.505
2021-12-22 00:23:05,61.3835
2021-12-22 00:23:06,61.495
2021-12-22 00:23:07,61.3936
2021-12-22 00:23:08,61.2282
2021-12-22 00:23:09,61.264
2021-12-22 00:23:10,61.3999
2021-12-22 00:23:11,61.3156
2021-12-22 00:23:12,61.3554
2021-12-22 00:23:13,61.4062
2021-12-22 00:23:14,61.2422
2021-12-22 00:23:15,61.1772
2021-12-22 00:23:16,61.1772
2021-12-22 00:23:17,61.0392
2021-12-22 00:23:18,61.3086
2021-12-22 00:23:19,61.3778
2021-12-22 00:23:20,61.2453
2021-12-22 00:23:21,61.0432
2021-12-22 00:23:22,61.331
2021-12-22 00:23:23,61.1913
2021-12-22 00:23:24,61.0909
2021-12-22 00:23:25,60.8993
2021-12-22 00:23:26,60.996
2021-12-22 00:23:27,61.021
2021-12-22 00:23:28,61.2482
2021-12-22 00:23:29,61.0821
2021-12-22 00:23:30,60.9513
2021-12-22 00:23:31,61.029
2021-12-22 00:23:32,60.9419
2021-12-22 00:23:33,60.9959
2021-12-22 00:23:34,60.9613
2021-12-22 00:23:35,60.9274
2021-12-22 00:23:36,60.9841
2021-12-22 00:23:37,60.9448
2021-12-22 00:23:38,60.9274
2021-12-22 00:23:39,60.837
2021-12-22 00:23:40,60.8504
2021-12-22 00:23:41,60.7825
2021-12-22 00:23:42,60.8078
2021-12-22 00:23:43,60.5281
2021-12-22 00:23:44,60.7557
2021-12-22 00:23:45,60.6956
2021-12-22 00:23:46,60.6956
2021-12-22 00:23:47,60.6885
2021-12-22 00:23:48,60.522
2021-12-22 00:23:49,60.8425
2021-12-22 00:23:50,60.7326
2021-12-22 00:23:51,60.5461
2021-12-22 00:23:52,60.6779
2021-12-22 00:23:53,60.6305
2021-12-22 00:23:54,60.3468
2021-12-22 00:23:55,60.5152
2021-12-22 00:23:56,60.4295
2021-12-22 00:23:57,60.6156
2021-12-22 00:23:58,60.58
2021-12-22 00:23:59,60.58
2021-12-22 00:24:00,60.4063
2021-12-22 00:24:01,60.2959
2021-12-22 00:24:02,60.3341
2021-12-22 00:24:03,60.1724
2021-12-22 00:24:04,60.3573
2021-12-22 00:24:05,60.3772
2021-12-22 00:24:06,60.2163
2021-12-22 00:24:07,60.0818
2021-12-22 00:24:08,60.2291
2021-12-22 00:24:09,60.0445
2021-12-22 00:24:10,60.2407
2021-12-22 00:24:11,60.2784
2021-12-22 00:24:12,60.2375
2021-12-22 00:24:13,60.1375
2021-12-22 00:24:14,60.2399
2021-12-22 00:24:15,60.1678
2021-12-22 00:24:16,60.0348
2021-12-22 00:24:17,59.9888
2021-12-22 00:24:18,60.0755
2021-12-22 00:24:19,60.0892
2021-12-22 00:24:20,60.1443
2021-12-22 00:24:21,60.2543
2021-12-22 00:24:22,60.2704
2021-12-22 00:24:23,60.2206
2021-12-22 00:24:24,59.9067
2021-12-22 00:24:25,60.0426
2021-12-22 00:24:26,60.1215
2021-12-22 00:24:27,60.0855
2021-12-22 00:24:28,60.0655
2021-12-22 00:24:29,60.2379
2021-12-22 00:24:30,60.3535
2021-12-22 00:24:31,60.0452
2021-12-22 00:24:32,59.9435
2021-12-22 00:24:33,60.1082
2021-12-22 00:24:34,60.1122
2021-12-22 00:24:35,59.8729
2021-12-22 00:24:36,59.9031
2021-12-22 00:24:37,59.8285
2021-12-22 00:24:38,59.9415
2021-12-22 00:24:39,59.9151
2021-12-22 00:24:40,60.2043
2021-12-22 00:24:41,60.1573
2021-12-22 00:24:42,59.8884
2021-12-22 00:24:43,59.8884
2021-12-22 00:24:44,59.9402
2021-12-22 00:24:45,59.9618
2021-12-22 00:24:46,60.0123
2021-12-22 00:24:47,59.9651
2021-12-22 00:24:48,60.0252
2021-12-22 00:24:49,59.9854
2021-12-22 00:24:50,59.9541
2021-12-22 00:24:51,60.0608
2021-12-22 00:24:52,60.0083
2021-12-22 00:24:53,59.9097
2021-12-22 00:24:54,59.7682
2021-12-22 00:24:55,59.945
2021-12-22 00:24:56,59.7912
2021-12-22 00:24:57,59.7236
2021-12-22 00:24:58,59.9403
2021-12-22 00:24:59,59.8994
2021-12-22 00:25:00,59.7957
2021-12-22 00:25:01,59.8654
2021-12-22 00:25:02,59.9204
2021-12-22 00:25:03,60.0518
2021-12-22 00:25:04,60.0306
2021-12-22 00:25:05,59.8375
2021-12-22 00:25:06,59.7925
2021-12-22 00:25:07,59.8673
2021-12-22 00:25:08,59.7563
2021-12-22 00:25:09,59.656
2021-12-22 00:25:10,59.7445
2021-12-22 00:25:11,59.8821
2021-12-22 00:25:12,59.9722
2021-12-22 00:25:13,59.8058
2021-12-22 00:25:14,59.7785
2021-12-22 00:25:15,59.9021
2021-12-22 00:25:16,59.8859
2021-12-22 00:25:17,59.8077
2021-12-22 00:25:18,59.8174
2021-12-22 00:25:19,59.6651
2021-12-22 00:25:20,60.087
2021-12-22 00:25:21,59.8968
2021-12-22 00:25:22,59.6203
2021-12-22 00:25:23,59.6203
2021-12-22 00:25:24,59.9324
2021-12-22 00:25:25,59.6554
2021-12-22 00:25:26,59.8311
2021-12-22 00:25:27,59.8339
2021-12-22 00:25:28,59.7925
2021-12-22 00:25:29,59.9501
2021-12-22 00:25:30,59.7457
2021-12-22 00:25:31,59.7079
2021-12-22 00:25:32,59.8472
2021-12-22 00:25:33,59.6679
2021-12-22 00:25:34,59.8301
2021-12-22 00:25:35,59.945
2021-12-22 00:25:36,60.1151
2021-12-22 00:25:37,59.9402
2021-12-22 00:25:38,60.0006
2021-12-22 00:25:39,59.9765
2021-12-22 00:25:40,60.1567
2021-12-22 00:25:41,59.9332
2021-12-22 00:25:42,59.8888
2021-12-22 00:25:43,59.9265
2021-12-22 00:25:44,59.9025
2021-12-22 00:25:45,60.0873
2021-12-22 00:25:46,60.1036
2021-12-22 00:25:47,59.8178
2021-12-22 00:25:48,60.0207
2021-12-22 00:25:49,59.8556
2021-12-22 00:25:50,59.9665
2021-12-22 00:25:51,60.0455
2021-12-22 00:25:52,60.0672
2021-12-22 00:25:53,59.8974
2021-12-22 00:25:54,59.985
2021-12-22 00:25:55,59.8908
2021-12-22 00:25:56,60.0097
2021-12-22 00:25:57,60.0158
2021-12-22 00:25:58,59.9848
2021-12-22 00:25:59,60.2853
2021-12-22 00:26:00,59.9911
2021-12-22 00:26:01,59.9419
